fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.6013513513513513,0.5698729582577132,0.5506368028107159,0.5342734795067452,0.0424347826086956,0.1071428571428571,0.0538935935198821,0.0424347826086956,-0.25,-0.0847523219814241,dp,0.0
2,0.6148648648648649,0.6061540125459658,0.5677613486195936,0.5493734608141388,0.0468292682926829,0.0076923076923076,0.0165609304784562,0.0468292682926829,-0.1507936507936508,-0.0518296853625171,dp,0.0
3,0.5608108108108109,0.5107802591673559,0.5105672105672105,0.5049648064353947,-0.0420236638106895,-0.1180124223602484,-0.0786602992304386,-0.0420236638106895,-0.1180124223602484,-0.0786602992304386,dp,0.0
4,0.5782312925170068,0.6356554657924521,0.5436480186480187,0.5191163003663003,0.0264227642276422,0.060931899641577,0.0195963846033972,0.0264227642276422,-0.108843537414966,0.1079295865633075,dp,0.0
5,0.6258503401360545,0.5894850948509486,0.5522279955912456,0.5558470957452282,0.0257633587786259,-0.1753246753246753,-0.0596297178865986,0.0257633587786259,0.2352941176470588,0.1434281842818428,dp,0.0
6,0.6054421768707483,0.5551140174379611,0.5454053900224821,0.5479927187089578,0.0457013574660633,-0.3333333333333333,-0.1091194968553458,0.0457013574660633,-0.3333333333333333,-0.1091194968553458,dp,0.0
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,dp,0.0
8,0.5782312925170068,0.566532556696491,0.5477322560655894,0.5445459056006724,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1409090909090909,0.066197579510273,dp,0.0
9,0.5782312925170068,0.5724137931034483,0.5515642638284147,0.5221884790771035,-0.0665454545454545,-0.0285714285714285,-0.0587301587301587,-0.0665454545454545,-0.0590062111801242,0.0815195606862273,dp,0.0
10,0.6054421768707483,0.5749554634800537,0.561965811965812,0.5653899585109662,0.0,0.2666666666666666,0.0809523809523809,0.0,0.2666666666666666,0.200761217027344,dp,0.0
1,0.6081081081081081,0.5969945355191256,0.5582125603864735,0.540296071147135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.275,-0.1090170278637771,dp,0.005
2,0.5945945945945946,0.5676470588235295,0.5437783492267582,0.5158961028819095,0.0149593495934959,-0.0538461538461538,-0.0142083002907745,0.0149593495934959,-0.1322751322751323,-0.058079685362517,dp,0.005
3,0.5675675675675675,0.5062031677659622,0.5136363636363637,0.5035204786010125,-0.1179110567115463,-0.2608695652173913,-0.1642398140552365,-0.1179110567115463,-0.2608695652173913,-0.1642398140552365,dp,0.005
