fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.315,0.3684989429175476,0.2233697308050756,0.1685907093534212,-0.0719305498139727,0.0949494949494949,-0.0146039652888968,-0.0719305498139727,0.6,0.3353982300884955,dp,0.0
2,0.28,0.1659147869674185,0.2241643323996265,0.1508987248117683,-0.0717814295795946,-0.0136363636363636,-0.0681667098333765,-0.0717814295795946,0.2619047619047618,0.1697873324086916,dp,0.0
3,0.175,0.1162301587301587,0.1871710526315789,0.0983593047647587,-0.0866993064055486,-0.1083333333333332,-0.0831424079065588,-0.0866993064055486,0.4722222222222222,0.2777777777777778,dp,0.0
4,0.24,0.1241176470588235,0.2019534883720929,0.119047619047619,-0.1511360224201782,0.335548172757475,0.0316629752676264,-0.1511360224201782,0.6,0.3323417502594258,dp,0.0
5,0.2512562814070351,0.1437888198757763,0.227070707070707,0.1399261740747061,-0.0796352583586625,0.282051282051282,0.0425407925407925,-0.0796352583586625,0.282051282051282,0.1358763131009468,dp,0.0
6,0.4020100502512563,0.4015072309348605,0.3810584925972658,0.3548746586406269,0.2194331983805668,-0.1951219512195121,-0.0914165823685886,0.2194331983805668,-0.1951219512195121,-0.0914165823685886,dp,0.0
7,0.2814070351758794,0.3518472906403941,0.2678047391205286,0.2347680629539699,-0.1865656565656566,0.1587301587301587,-0.0847374847374847,-0.1865656565656566,0.25,0.1302083333333333,dp,0.0
8,0.2663316582914573,0.1536312849162011,0.2077344877344877,0.1285016246908651,-0.1195959595959595,-0.0136363636363636,-0.0881785349481978,-0.1195959595959595,0.0595238095238095,-0.0881785349481978,dp,0.0
9,0.3517587939698492,0.306809021122619,0.3413774746944881,0.2878225128277238,0.1534343434343434,0.5897435897435898,0.2886003172085646,0.1534343434343434,0.5897435897435898,0.2886003172085646,dp,0.0
10,0.3316582914572864,0.3137109440267335,0.3109217758985201,0.2712454059203285,-0.0054545454545453,0.1075268817204301,0.0044880785413744,-0.0054545454545453,-0.46,0.2254852484472049,dp,0.0
1,0.425,0.4428944215151111,0.3616859753713202,0.3390467016427281,0.447912360479537,0.3171717171717171,0.2953547213821186,0.447912360479537,0.3171717171717171,0.2953547213821186,dp,0.005
2,0.325,0.3214478590716214,0.2809274821039526,0.2537850520632946,0.1603992337937291,0.1954545454545454,0.1155810239143572,0.1603992337937291,0.2976190476190476,-0.1620989304812834,dp,0.005
3,0.185,0.1222017866526536,0.1986842105263158,0.1084276364574265,-0.0895552835577315,-0.0749999999999999,-0.0796159029649595,-0.0895552835577315,-0.2,-0.0796159029649595,dp,0.005
4,0.425,0.4290314341257165,0.3911619005229776,0.3782219309742246,0.2725452907616855,0.2691029900332226,0.1845514950166113,0.2725452907616855,0.4421052631578947,0.2278841777567405,dp,0.005
5,0.321608040201005,0.3049672216017497,0.3153535353535354,0.2775768760790924,0.1659574468085106,0.5512820512820513,0.2623834498834499,0.1659574468085106,0.5512820512820513,0.2623834498834499,dp,0.005
6,0.3768844221105528,0.3849760466988728,0.3669191071468035,0.3440425405400367,0.1521255060728744,-0.3414634146341463,-0.1725238220124136,0.1521255060728744,0.3446969696969697,-0.2258221850613155,dp,0.005
7,0.3417085427135678,0.3517916666666666,0.3289974937343358,0.2864331544344695,0.3585858585858585,0.2444444444444444,0.2414529914529914,0.3585858585858585,-0.4677871148459384,-0.3514452709147876,dp,0.005
8,0.3316582914572864,0.3392335766423358,0.2858366475439646,0.2452901922813039,-0.0772727272727272,0.0181818181818181,-0.0915310812782722,-0.0772727272727272,0.1666666666666666,-0.0915310812782722,dp,0.005
9,0.3919597989949748,0.3720007300426317,0.3752602436323367,0.3434843526428379,0.1946464646464646,0.7692307692307693,0.3787734602167592,0.1946464646464646,0.7692307692307693,0.3787734602167592,dp,0.005
10,0.3015075376884422,0.2562478934951129,0.286014799154334,0.2299004412119978,-0.0158585858585859,0.6344086021505377,0.2073009194327567,-0.0158585858585859,0.6666666666666666,0.3497684147616913,dp,0.005
1,0.42,0.4320060089723011,0.366174770592874,0.3371110004122398,0.3615130219098801,0.4101010101010101,0.2848504615627903,0.3615130219098801,0.4101010101010101,0.2848504615627903,dp,0.01
2,0.385,0.3708779971318671,0.3407158418923124,0.3163426332105047,0.2354067950398226,-0.0045454545454546,0.0573663990330656,0.2354067950398226,0.2976190476190476,0.1426452458005856,dp,0.01
3,0.18,0.1031372549019607,0.1914473684210526,0.0992781706450915,-0.0836393308853529,-0.0749999999999999,-0.07911051212938,-0.0836393308853529,0.4444444444444444,0.2689255189255189,dp,0.01
4,0.53,0.5879158055874474,0.4941907199287859,0.5001451461298009,0.3502151936743068,0.0996677740863787,0.1359449981543004,0.3502151936743068,-0.471578947368421,-0.3300355054302423,dp,0.01
5,0.3919597989949748,0.4145099823729674,0.3825252525252525,0.3705927225259035,0.0684903748733536,0.4743589743589744,0.1746794871794872,0.0684903748733536,0.4743589743589744,0.1746794871794872,dp,0.01
6,0.2160804020100502,0.2625814536340852,0.218560820914763,0.1498172951438972,-0.2376518218623482,-0.2195121951219512,-0.2444207160965619,-0.2376518218623482,0.5,0.3148521505376344,dp,0.01
7,0.3266331658291457,0.354294111685416,0.3144019138755981,0.2671957018239017,0.3182828282828283,0.3555555555555556,0.2670940170940171,0.3182828282828283,0.3555555555555556,0.2670940170940171,dp,0.01
8,0.2814070351758794,0.1643397065362383,0.2232130832130832,0.1464885398710336,-0.0790909090909091,0.009090909090909,-0.0665821538012549,-0.0790909090909091,-0.0625,-0.0665821538012549,dp,0.01
