fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.7195767195767195,0.6494431079034126,0.6281609436949243,0.6335310274847356,0.1149425287356321,0.4615384615384615,0.1678062678062678,0.1149425287356321,0.4615384615384615,-0.2435064935064935,eo,0.0
2,0.6666666666666666,0.5772055719712958,0.5854315955558477,0.580822848366708,0.2120664739884393,-0.0486486486486487,0.102346798670328,0.2120664739884393,-0.3157894736842105,-0.1772679562153246,eo,0.0
3,0.7407407407407407,0.691646454905857,0.6592358372244133,0.6710229680481397,0.0925696594427244,0.1333333333333334,0.0768335071254779,0.0925696594427244,0.1333333333333334,-0.0803169240669241,eo,0.0
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,0.0
5,0.6984126984126984,0.6361457714398892,0.626480607966457,0.6216747518112254,0.229826353421859,0.2571428571428572,0.1384781884781885,0.229826353421859,0.2571428571428572,0.1384781884781885,eo,0.0
6,0.6595744680851063,0.6341168091168091,0.6117216117216118,0.6149623937516019,0.2234848484848485,0.0603174603174603,0.0881739973343026,0.2234848484848485,0.1097560975609756,0.0881739973343026,eo,0.0
7,0.7074468085106383,0.5854840780688239,0.6322322322322322,0.5762024907003073,0.2771084337349397,0.3,0.2045662100456621,0.2771084337349397,0.3,0.2045662100456621,eo,0.0
8,0.6861702127659575,0.6095064845064845,0.5950113378684807,0.5987224157955865,0.1148255813953488,0.1240601503759398,0.0541527949226299,0.1148255813953488,-0.4,-0.1692421259842519,eo,0.0
9,0.6542553191489362,0.5987713675213676,0.6086441594181532,0.5994444084006298,0.0392441860465116,0.1184210526315789,0.0567229641267347,0.0392441860465116,0.1326530612244897,0.0567229641267347,eo,0.0
10,0.6648936170212766,0.6004827610420617,0.6033333333333334,0.6013795491407432,0.1630057803468208,0.2102564102564103,0.1379640260237275,0.1630057803468208,0.2102564102564103,0.1379640260237275,eo,0.0
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,-0.2435064935064935,eo,0.005
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,eo,0.005
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.1452012383900928,0.3333333333333333,0.1768335071254779,0.1452012383900928,0.3333333333333333,0.1768335071254779,eo,0.005
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,0.005
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.3375893769152195,0.2571428571428572,0.2323010323010323,0.3375893769152195,-0.4313725490196078,-0.2708043847460244,eo,0.005
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.4734848484848484,0.3238095238095237,0.3237368229734642,0.4734848484848484,-0.4489795918367347,0.3237368229734642,eo,0.005
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.4499999999999999,0.2864155251141552,0.3072289156626506,0.4499999999999999,0.2864155251141552,eo,0.005
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.3777777777777777,-0.1445288913814702,eo,0.005
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.0508720930232557,0.0921052631578946,0.0547590992406388,0.0508720930232557,0.0921052631578946,0.0547590992406388,eo,0.005
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.1745664739884393,0.2102564102564103,0.1454267125908917,0.1745664739884393,0.2102564102564103,0.1454267125908917,eo,0.005
1,0.7195767195767195,0.6485182898595463,0.6325004553159893,0.6363784617209275,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,-0.2472943722943723,eo,0.01
2,0.6666666666666666,0.567576603290889,0.580446168343085,0.5724053724053725,0.1947254335260115,-0.0486486486486487,0.0913173869056221,0.1947254335260115,-0.2894736842105263,-0.1529989503673714,eo,0.01
