fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.4846938775510204,0.321777655978807,0.4035757332261953,0.3523982056590752,0.0172653856864383,-0.114360704911886,-0.0139672338751773,0.0172653856864383,-0.114360704911886,-0.0139672338751773,dp,0.0
2,0.4948979591836734,0.3342092092092092,0.4158854166666666,0.3566160081053698,-0.0862791152867488,-0.1601731601731602,-0.0831047186533359,-0.0862791152867488,-0.1601731601731602,0.0958250876381549,dp,0.0
3,0.4897959183673469,0.3164173789173789,0.4150693683826214,0.3526272577996716,0.1459452971848454,0.0558748403575989,0.1261595012963485,0.1459452971848454,-0.1022727272727272,-0.1378030303030303,dp,0.0
4,0.5034013605442177,0.323015873015873,0.4020424836601307,0.3549961555176679,0.0268846600077346,0.1164084824785682,0.0601068287583099,0.0268846600077346,0.1164084824785682,0.0601068287583099,dp,0.0
5,0.4523809523809524,0.3110712387028176,0.3902975495074496,0.326136004092483,0.0212957525934625,0.0554022988505747,0.0411488028548902,0.0212957525934625,0.0908648780092405,0.0411488028548902,dp,0.0
6,0.4770017035775127,0.4802071005917159,0.4227568755304887,0.381543425198163,0.0429928096594763,-0.2023581429624171,-0.0178177033847689,0.0429928096594763,-0.2023581429624171,-0.0703801995106342,dp,0.0
7,0.4838160136286201,0.3095618287235053,0.3928289659058889,0.3426984126984127,-0.0568471132827568,-0.1681712288875946,-0.0780681664723867,-0.0568471132827568,-0.1681712288875946,-0.0780681664723867,dp,0.0
8,0.4838160136286201,0.3252558831248359,0.4091255807502947,0.3522413694235,-0.0610523346029058,-0.1293103448275862,-0.0468845467216557,-0.0610523346029058,-0.1293103448275862,0.0527776958547731,dp,0.0
9,0.4838160136286201,0.3203981768867265,0.3936517270830708,0.3386037910309755,-0.0955169515270384,-0.2382081686429513,-0.1098887413324576,-0.0955169515270384,-0.2382081686429513,-0.1098887413324576,dp,0.0
10,0.4463373083475298,0.2898843873321832,0.3781403203368521,0.3209902647460464,-0.1333253346131285,-0.2855414398064125,-0.1756517923818295,-0.1333253346131285,-0.2855414398064125,-0.1756517923818295,dp,0.0
1,0.4829931972789115,0.3203228410008071,0.4013392259274139,0.3501166920345002,0.0487329434697855,-0.0588676415448068,0.0235540410389877,0.0487329434697855,-0.0588676415448068,-0.0423315434991774,dp,0.005
2,0.4829931972789115,0.3206490167255166,0.4057713963963964,0.3468013468013468,-0.0454492072812683,-0.0674603174603174,-0.032942171813715,-0.0454492072812683,0.1290495314591699,0.0586720281587857,dp,0.005
3,0.4863945578231292,0.3155555555555555,0.4110533041255933,0.3493274189476721,0.0839345486551002,-0.0156449553001277,0.0612438503653871,0.0839345486551002,-0.0511363636363636,-0.0770833333333333,dp,0.005
4,0.5085034013605442,0.3277998315890773,0.4055147058823529,0.3585268297750766,0.0379399095843279,0.1164084824785682,0.0685869331288253,0.0379399095843279,0.1164084824785682,0.0685869331288253,dp,0.005
5,0.4574829931972789,0.3169796495639192,0.397372102750494,0.3359075153913425,-0.0197690350362105,-0.0293103448275862,-0.0077357981658989,-0.0197690350362105,0.1201264488935721,0.0334604726903458,dp,0.005
6,0.4838160136286201,0.3218550511137896,0.4130176975004561,0.3458028464696983,-0.0110161443494777,-0.1958732498157701,-0.055954567156273,-0.0110161443494777,-0.1958732498157701,-0.055954567156273,dp,0.005
7,0.4821124361158432,0.3083399628745691,0.3916384897154127,0.3416241090493838,-0.0542497106853542,-0.1681712288875946,-0.076307603092105,-0.0542497106853542,-0.1681712288875946,-0.076307603092105,dp,0.005
8,0.4855195911413969,0.3274181602725522,0.4100062408986893,0.3528508318530301,-0.0623642262660459,-0.1157968313140727,-0.0451111786692179,-0.0623642262660459,-0.1157968313140727,0.0557406003471993,dp,0.005
9,0.4855195911413969,0.320650395495526,0.3942957953543075,0.3382961421635455,-0.1003362286354721,-0.2472990777338603,-0.1160735401402072,-0.1003362286354721,-0.2472990777338603,-0.1160735401402072,dp,0.005
10,0.4480408858603066,0.2889405334452299,0.374309073731039,0.3149581266917361,-0.0688823121633872,-0.1713551119177253,-0.0971414245424679,-0.0688823121633872,-0.1713551119177253,-0.0971414245424679,dp,0.005
1,0.4812925170068027,0.3183183601457854,0.3991027186286326,0.3476771203372519,0.0593149540517961,-0.0271216097987751,0.0394270569120036,0.0593149540517961,-0.0271216097987751,-0.0515811926020188,dp,0.01
2,0.4829931972789115,0.65036587542388,0.4067368867592082,0.3500219411615383,-0.0327265609708357,-0.0674603174603174,-0.0241702419891536,-0.0327265609708357,0.1230254350736278,0.0446467641069838,dp,0.01
3,0.4863945578231292,0.3140576323987539,0.4132895217232566,0.3512417698027117,0.1088722045154493,0.01213282247765,0.0870781317457435,0.1088722045154493,-0.0681818181818182,-0.1011616161616162,dp,0.01
4,0.5051020408163265,0.3250394410637818,0.3991830065359477,0.3526499920780717,-0.010521823782789,0.0705369228455407,0.0200477612705633,-0.010521823782789,0.1251109139307896,0.0200477612705633,dp,0.01
5,0.4540816326530612,0.3108366916449523,0.3924105404352905,0.3285790541888103,0.1184184771971031,0.1604597701149425,0.1408947466699863,0.1184184771971031,0.1604597701149425,0.1408947466699863,dp,0.01
6,0.4872231686541737,0.5053503923044317,0.4183701799893704,0.3658173352062847,-0.0044091710758377,-0.1706705969049373,-0.0444606138435536,-0.0044091710758377,-0.1706705969049373,-0.0444606138435536,dp,0.01
7,0.5059625212947189,0.4971575329239563,0.4245426349941399,0.4137626881087812,0.1296515365822296,-0.011211415259173,0.1005273594294843,0.1296515365822296,-0.2519623233908948,-0.2225376224760461,dp,0.01
8,0.4855195911413969,0.3274641577060932,0.4095693779904306,0.3521844916957579,-0.050599520383693,-0.1022833178005591,-0.0331460885791278,-0.050599520383693,-0.1022833178005591,0.0424260640063471,dp,0.01
9,0.4838160136286201,0.3177524890222165,0.3942607916439142,0.3388191538819154,-0.091692350798543,-0.2527009222661397,-0.1105777410948715,-0.091692350798543,-0.2527009222661397,-0.1105777410948715,dp,0.01
10,0.4395229982964225,0.3938837887769004,0.3736950663670784,0.3326779201767682,0.0266090758811923,-0.0842407743496672,-0.004181725615208,0.0266090758811923,-0.0842407743496672,-0.064192502868568,dp,0.01
1,0.4812925170068027,0.3189238713976345,0.3995848399625017,0.3484080022541561,0.0540239487607908,-0.042994625671791,0.0314905489754957,0.0540239487607908,-0.042994625671791,-0.0472820385486824,dp,0.015
2,0.4795918367346938,0.5646084597360957,0.4065634192866336,0.3563821206150017,-0.0557839107457428,-0.0804473304473304,-0.0451299988543521,-0.0557839107457428,0.1443105756358768,0.060051239150013,dp,0.015
3,0.4812925170068027,0.3070987654320987,0.4057746136059388,0.3433878298945765,0.192993452198381,0.0983397190293742,0.1709652401004479,0.192993452198381,-0.159090909090909,-0.1858080808080808,dp,0.015
4,0.5085034013605442,0.661125818301217,0.4021011396011396,0.3585591360086804,0.0475815808073399,0.1380658745676041,0.0810464184753654,0.0475815808073399,0.1380658745676041,0.0810464184753654,dp,0.015
5,0.4574829931972789,0.3169796495639192,0.397372102750494,0.3359075153913425,-0.0197690350362105,-0.0293103448275862,-0.0077357981658989,-0.0197690350362105,0.1201264488935721,0.0334604726903458,dp,0.015
6,0.4804088586030664,0.3182166826462129,0.4121510673234811,0.3461359722260189,-0.0365757699091032,-0.2210759027266028,-0.0813677803512464,-0.0365757699091032,-0.2210759027266028,-0.0813677803512464,dp,0.015
7,0.4855195911413969,0.3095380326563122,0.3901098901098901,0.3397373653303741,-0.0276327632763276,-0.1192486895748398,-0.043963213822526,-0.0276327632763276,-0.1192486895748398,-0.043963213822526,dp,0.015
8,0.4838160136286201,0.3252950180220214,0.4082518549337771,0.3509296022660945,-0.0540837917900973,-0.1022833178005591,-0.0366932923443548,-0.0540837917900973,0.1054205946337926,0.0490819081621913,dp,0.015
9,0.4872231686541737,0.3203098235697156,0.3979851864297615,0.34261755016472,-0.1009106192210703,-0.2816864295125165,-0.1234311504557648,-0.1009106192210703,-0.2816864295125165,-0.1234311504557648,dp,0.015
10,0.434412265758092,0.2824989582149487,0.3710506542876485,0.3158447160730918,-0.220631365648163,-0.338173018753781,-0.2530694619299615,-0.220631365648163,0.348395378690629,-0.2530694619299615,dp,0.015
1,0.4829931972789115,0.5220522720522721,0.4083583453469777,0.3783549971335936,0.0623781676413255,-0.0032495938007748,0.0476865943227684,0.0623781676413255,0.0816326530612244,-0.0863097689079253,dp,0.02
2,0.4931972789115646,0.330855649458643,0.4180813626126126,0.3600713163336408,-0.1274221961244862,-0.1843434343434343,-0.1195877147928887,-0.1274221961244862,0.1966532797858099,0.1397363315228609,dp,0.02
3,0.477891156462585,0.308846948487592,0.4099580138736765,0.3487661159406438,0.0550362062757544,-0.0303320561941251,0.0365444251135096,0.0550362062757544,-0.0303320561941251,-0.0456186868686868,dp,0.02
4,0.5102040816326531,0.3299639828046938,0.403458605664488,0.35687327675726,0.0001733633829863,0.0797112347721462,0.0308590964032507,0.0001733633829863,0.103371783496007,0.0308590964032507,dp,0.02
5,0.445578231292517,0.3084757834757834,0.3825811662556069,0.3170840692601482,-0.001565864161284,0.025632183908046,0.0154334204738786,-0.001565864161284,0.1223149874361676,0.0196249995728847,dp,0.02
6,0.4906303236797274,0.326352945842505,0.4260171501550812,0.3604655633938211,-0.1324514991181657,-0.4162122328666175,-0.2033261893236928,-0.1324514991181657,-0.4162122328666175,-0.2033261893236928,dp,0.02
7,0.4855195911413969,0.3115578367075373,0.3948013524936601,0.3446825396825397,-0.0643950109296644,-0.1828771112405358,-0.087181671029139,-0.0643950109296644,-0.1828771112405358,-0.087181671029139,dp,0.02
8,0.4889267461669506,0.4171282848071336,0.4088330867793111,0.3518764140955432,0.0160530399210043,-0.0556849953401677,0.0287224248105362,0.0160530399210043,-0.0629985496736765,-0.0523525443743183,dp,0.02
9,0.4855195911413969,0.318818578885693,0.3967320535976813,0.3415447701369256,-0.1149481647520314,-0.2816864295125165,-0.1347792325821376,-0.1149481647520314,-0.2816864295125165,-0.1347792325821376,dp,0.02
10,0.444633730834753,0.2865074345150246,0.3749339760900455,0.317144568678311,-0.0704154002026342,-0.1805807622504537,-0.1008371402221437,-0.0704154002026342,-0.1805807622504537,-0.1008371402221437,dp,0.02
1,0.4846938775510204,0.3194641449960598,0.399718762555243,0.347034028991467,0.164021164021164,0.1076115485564304,0.1516990982744804,0.164021164021164,-0.1221264367816091,-0.1571028223512006,dp,0.025
2,0.4948979591836734,0.3330377682868557,0.4188837274774775,0.3607003924172391,-0.1299275787825406,-0.1936026936026935,-0.1234888282167497,-0.1299275787825406,-0.1936026936026935,0.1415981105036888,dp,0.025
3,0.4846938775510204,0.5344585091420534,0.4146698031096383,0.3636618278327486,0.0803605958366116,0.0293742017879948,0.0716625222237326,0.0803605958366116,0.0341880341880341,-0.0857070707070707,dp,0.025
4,0.5119047619047619,0.330752624865077,0.4070261437908496,0.3600731480852412,0.0019470041473855,0.1072341705519627,0.0401087138908976,0.0019470041473855,0.1251109139307896,0.0401087138908976,dp,0.025
5,0.4540816326530612,0.3132440476190476,0.3935139111245727,0.3313250726097173,-0.0427480916030534,-0.0551724137931034,-0.03261027428524,-0.0427480916030534,0.1456593985571858,0.0570217367493188,dp,0.025
6,0.4804088586030664,0.3168743509865005,0.4026637474913337,0.3299172225139204,0.0412155745489078,-0.1294030950626381,-0.0011607569509995,0.0412155745489078,-0.1294030950626381,-0.0375814041031432,dp,0.025
7,0.4752981260647359,0.3049322049322049,0.3900042265426881,0.3402888129805961,-0.1664909348077664,-0.2762085032032614,-0.187636519837914,-0.1664909348077664,-0.2762085032032614,-0.187636519837914,dp,0.025
8,0.4821124361158432,0.3238647342995169,0.4051868802440885,0.3470304063654447,0.0036535477500352,-0.0482292637465051,0.0196976604855514,0.0036535477500352,-0.0482292637465051,0.0196976604855514,dp,0.025
9,0.4855195911413969,0.3186576719064373,0.3961229890368379,0.3406557690469362,-0.0950966657326982,-0.2671936758893281,-0.1161847736441706,-0.0950966657326982,-0.2671936758893281,-0.1161847736441706,dp,0.025
