fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.5945945945945946,0.5739266680390677,0.5430610452349584,0.5277545288844251,0.0504347826086956,0.1071428571428571,0.0590482326951399,0.0504347826086956,-0.2249999999999999,-0.0840170278637771,eo,0.0
2,0.6013513513513513,0.5961760461760462,0.5546894531947569,0.5382739609838847,0.0468292682926829,0.0076923076923076,0.0165609304784562,0.0468292682926829,-0.1507936507936508,-0.0348238714090287,eo,0.0
3,0.5608108108108109,0.5152760453789499,0.5139083139083139,0.5114753115754952,0.0028559771521827,0.0248447204968944,-0.0119487089339427,0.0028559771521827,0.0526315789473683,0.0374269005847952,eo,0.0
4,0.5986394557823129,0.6308712489993726,0.5696969696969697,0.5570611261668171,-0.0142276422764227,-0.03584229390681,-0.0396602773881876,-0.0142276422764227,-0.0476190476190476,0.0542958656330749,eo,0.0
5,0.6394557823129252,0.6079317269076305,0.5682884585104708,0.5747449682933553,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2205882352941176,0.1073170731707317,eo,0.0
6,0.6190476190476191,0.5742698615938052,0.5645152110190956,0.5677519450160912,0.0380090497737556,0.1666666666666666,0.1028301886792452,0.0380090497737556,0.3186046511627907,-0.1796552949538024,eo,0.0
7,0.6666666666666666,0.6265811965811966,0.6092386893893286,0.6083348930064258,0.1150667514303878,-0.0606060606060606,0.0346969696969697,0.1150667514303878,-0.0744186046511627,0.0346969696969697,eo,0.0
8,0.5714285714285714,0.5607185990338165,0.5441751275084609,0.5432748538011696,0.0805555555555555,0.0559440559440559,0.042599687546496,0.0805555555555555,0.2090909090909091,0.1134463833380242,eo,0.0
9,0.5782312925170068,0.5437195484254308,0.5510804708917916,0.522714204038996,0.0778181818181818,0.1428571428571428,0.0936507936507936,0.0778181818181818,-0.1931818181818182,0.0936507936507936,eo,0.0
10,0.6122448979591837,0.5753663793103448,0.5732069862504645,0.5733192160436743,-0.0317460317460317,0.219047619047619,0.0428571428571428,-0.0317460317460317,0.219047619047619,0.2072120138904859,eo,0.0
1,0.6013513513513513,0.5794871794871795,0.5506368028107159,0.5338319088319089,0.0504347826086956,0.1071428571428571,0.0590482326951399,0.0504347826086956,-0.25,-0.0965170278637771,eo,0.005
2,0.6148648648648649,0.6281471430725162,0.5770027500982178,0.5716911764705882,0.0224390243902438,-0.1076923076923077,-0.0411313772138514,0.0224390243902438,-0.1322751322751323,-0.0411313772138514,eo,0.005
3,0.5675675675675675,0.5229258308895406,0.5203185703185703,0.5174988753936122,0.0106079151366788,0.0248447204968944,-0.0072317278018672,0.0106079151366788,0.0526315789473683,0.0374269005847952,eo,0.005
4,0.6122448979591837,0.6444904531861053,0.5840909090909091,0.5741980669561563,-0.0223577235772357,-0.0681003584229391,-0.0557893096462521,-0.0223577235772357,-0.0681003584229391,0.0667958656330749,eo,0.005
5,0.6326530612244898,0.6020558932792975,0.5608810511030634,0.5680236314963537,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2205882352941176,0.1195121951219511,eo,0.005
6,0.6122448979591837,0.5694967642229306,0.5610005976265687,0.5633599807567268,0.0380090497737556,0.1666666666666666,0.1028301886792452,0.0380090497737556,0.172093023255814,-0.1071902392797915,eo,0.005
7,0.6666666666666666,0.6265811965811966,0.6092386893893286,0.6083348930064258,0.1150667514303878,-0.0606060606060606,0.0346969696969697,0.1150667514303878,-0.0744186046511627,0.0346969696969697,eo,0.005
8,0.564625850340136,0.5555555555555556,0.5353865770532437,0.533149894204661,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1863636363636364,0.0889248522375457,eo,0.005
9,0.5850340136054422,0.5559609250398724,0.5573697790678923,0.5285693380161771,0.0323636363636363,0.1428571428571428,0.0603174603174603,0.0323636363636363,-0.1677018633540372,-0.0724585266137274,eo,0.005
10,0.5918367346938775,0.554627309013274,0.5555555555555555,0.5541742507295563,-0.0476190476190476,0.219047619047619,0.0333333333333333,-0.0476190476190476,0.219047619047619,0.1572120138904859,eo,0.005
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,eo,0.01
2,0.6148648648648649,0.6107843137254902,0.5732079717132755,0.5640072120802344,0.0224390243902438,-0.0692307692307692,-0.0270552471583399,0.0224390243902438,-0.1507936507936508,-0.0285738714090287,eo,0.01
3,0.581081081081081,0.5317126383045037,0.5317793317793318,0.5282095101729752,0.0028559771521827,0.0248447204968944,-0.0119487089339427,0.0028559771521827,0.0350877192982456,0.0425438596491228,eo,0.01
4,0.6054421768707483,0.6354497354497354,0.5757575757575758,0.5625602447867891,-0.0142276422764227,-0.03584229390681,-0.0396602773881876,-0.0142276422764227,-0.0680272108843538,0.0605458656330749,eo,0.01
5,0.6394557823129252,0.6072783461210571,0.5654472611487255,0.5727546714888486,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2058823529411765,0.1250677506775067,eo,0.01
6,0.6258503401360545,0.5836854460093897,0.5708045191951961,0.574717888234287,0.0457013574660633,0.1666666666666666,0.1075471698113207,0.0457013574660633,0.172093023255814,-0.1305259417199716,eo,0.01
7,0.6666666666666666,0.6265811965811966,0.6092386893893286,0.6083348930064258,0.1150667514303878,-0.0606060606060606,0.0346969696969697,0.1150667514303878,-0.0744186046511627,0.0346969696969697,eo,0.01
8,0.5714285714285714,0.5610279057859703,0.5415594165594165,0.5388661601402688,0.0518518518518518,0.0944055944055944,0.0305804567772653,0.0518518518518518,0.1636363636363637,0.0775612158739094,eo,0.01
9,0.5782312925170068,0.5508330574864835,0.5526067224180432,0.5301098497856341,0.1152727272727272,0.2857142857142857,0.1595238095238095,0.1152727272727272,0.2857142857142857,0.1595238095238095,eo,0.01
10,0.5782312925170068,0.5327618288144604,0.5299145299145299,0.5306467323592706,-0.0238095238095238,0.3142857142857143,0.0857142857142857,-0.0238095238095238,0.3142857142857143,0.1348239541889933,eo,0.01
1,0.5945945945945946,0.5739266680390677,0.5430610452349584,0.5277545288844251,0.0504347826086956,0.1071428571428571,0.0590482326951399,0.0504347826086956,-0.2249999999999999,-0.0840170278637771,eo,0.015
2,0.6081081081081081,0.6012265512265512,0.5612254009071752,0.5439719666818904,0.0468292682926829,0.0076923076923076,0.0165609304784562,0.0468292682926829,-0.1507936507936508,-0.0402017783857729,eo,0.015
