fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.495,0.3998822417129211,0.4269516509818234,0.3991093684907001,0.5014468788755684,0.3171717171717171,0.3317756824606139,0.5014468788755684,-0.35,0.3317756824606139,cp,0.0
2,0.28,0.3510416381004616,0.277889822595705,0.2682535816054522,-0.0304466176025808,0.3545454545454545,0.1165889665889665,-0.0304466176025808,0.3545454545454545,0.1165889665889665,cp,0.0
3,0.265,0.3177046122092561,0.2658891547049442,0.2571818742405757,-0.0962872297021623,0.1583333333333333,0.0057165318957771,-0.0962872297021623,0.7777777777777778,0.4227716727716727,cp,0.0
4,0.445,0.4533362298805174,0.4164139312340046,0.4103537900008488,0.0772695425883294,0.079734219269103,0.0037559985234404,0.0772695425883294,0.3157894736842105,0.2023086562560246,cp,0.0
5,0.3266331658291457,0.3421886446886447,0.3096969696969697,0.3109761820599572,0.0573454913880445,0.2051282051282051,0.0949883449883449,0.0573454913880445,-0.2905405405405405,-0.1355035855171503,cp,0.0
6,0.2964824120603015,0.3486243386243385,0.2788785560116894,0.2620049108248278,-0.1700404858299594,0.6341463414634146,0.1690957001735916,-0.1700404858299594,0.6341463414634146,0.1836815738025415,cp,0.0
7,0.1909547738693467,0.2463545150501672,0.1814593301435406,0.1409317590449665,-0.1364646464646465,0.1269841269841269,-0.0313797313797313,-0.1364646464646465,-0.3165266106442577,-0.1594982543804802,cp,0.0
8,0.271356783919598,0.1331914893617021,0.2094276094276094,0.1198539304247549,0.0709090909090909,0.1545454545454545,0.1165985699693564,0.0709090909090909,-0.3333333333333333,-0.189073184926524,cp,0.0
9,0.4673366834170854,0.4158773252890899,0.4435206420652783,0.4240243481905493,0.3444444444444444,0.7692307692307693,0.449735659529474,0.3444444444444444,0.7692307692307693,0.449735659529474,cp,0.0
10,0.3618090452261306,0.3766086577791244,0.3678914728682171,0.3515670049440541,0.1968686868686868,0.3942652329749104,0.2282920367773103,0.1968686868686868,-0.42,0.2282920367773103,cp,0.0
1,0.39,0.3075992601195853,0.3301642468668331,0.3152774112093187,0.3143861099627946,0.0989898989898989,0.1747395678902528,0.3143861099627946,-0.45625,-0.3027267699115044,cp,0.005
2,0.34,0.3610969387755102,0.3174042950513539,0.3151819332169848,0.0118963605202137,0.0136363636363636,-0.0200574117240783,0.0118963605202137,0.3300653594771242,0.1743881890940714,cp,0.005
3,0.2,0.2505582922824302,0.1967404306220095,0.1761225495371836,-0.2423500611995104,0.125,-0.0859164420485175,-0.2423500611995104,0.4722222222222222,0.2535103785103785,cp,0.005
4,0.5,0.486097988698608,0.476867252698342,0.4697833416172129,0.1621459313382043,-0.2757475083056477,-0.1045404208194905,0.1621459313382043,0.4210526315789473,0.2947754000385579,cp,0.005
5,0.3819095477386934,0.362973556817606,0.3613636363636363,0.360652834299433,0.1631205673758865,0.5897435897435898,0.2948717948717949,0.1631205673758865,0.5897435897435898,0.2948717948717949,cp,0.005
6,0.3366834170854271,0.3640869445907381,0.3156804948556022,0.3055950740097081,0.0501012145748988,0.6585365853658537,0.2888177038452412,0.0501012145748988,0.6585365853658537,0.2888177038452412,cp,0.005
7,0.3015075376884422,0.3686732480166133,0.2910184552289815,0.2602301988020089,-0.1366666666666666,0.0761904761904762,-0.0875457875457874,-0.1366666666666666,0.4032258064516129,0.2224462365591397,cp,0.005
8,0.2211055276381909,0.1644444444444444,0.1976389915414305,0.1554675315977305,0.0148484848484848,0.2227272727272727,0.1095578578724646,0.0148484848484848,0.2227272727272727,0.1095578578724646,cp,0.005
9,0.2562814070351759,0.2864111988523853,0.2636785512167515,0.2250780927690573,-0.045050505050505,0.5384615384615384,0.224213587100185,-0.045050505050505,-0.5625,-0.2872023809523809,cp,0.005
10,0.2211055276381909,0.2363144789312163,0.2199083861874559,0.1913916101065696,-0.1154545454545454,0.1362007168458782,-0.0285179990649836,-0.1154545454545454,0.6333333333333333,0.3300388465561034,cp,0.005
1,0.27,0.2807732149463559,0.2428264245074589,0.2061721411048327,-0.1405539479123605,0.2303030303030303,0.01404257842614,-0.1405539479123605,-0.3585858585858585,0.1244943462334766,cp,0.01
2,0.35,0.3540751020885953,0.3268222844693433,0.3219294205636907,0.0173404577074302,-0.0863636363636363,-0.06844297677631,0.0173404577074302,0.1568627450980391,0.0903113844290314,cp,0.01
3,0.3,0.3243931835360406,0.3028508771929824,0.2834124527003784,0.0379436964504284,0.1999999999999999,0.0695080862533692,0.0379436964504284,0.3055555555555556,-0.1676587301587301,cp,0.01
4,0.37,0.4312980252829876,0.3598021586736397,0.3332020403948185,0.0106095485937343,0.079734219269103,-0.0073551125876706,0.0106095485937343,-0.2982456140350877,-0.1056246385193753,cp,0.01
5,0.3366834170854271,0.3436532826413981,0.3234848484848485,0.3208622786608286,0.0573454913880445,0.2307692307692307,0.1002331002331002,0.0573454913880445,-0.3399999999999999,-0.1406582246924081,cp,0.01
6,0.3065326633165829,0.3466194985099045,0.2839935406947805,0.2699183447268507,-0.0482793522267206,0.6585365853658537,0.2506712624729934,-0.0482793522267206,0.6585365853658537,0.2506712624729934,cp,0.01
7,0.3618090452261306,0.4032142857142857,0.3528298017771701,0.3443945327127802,0.116060606060606,0.019047619047619,0.0338827838827839,0.116060606060606,-0.1148459383753501,-0.1004931101762087,cp,0.01
8,0.2814070351758794,0.2962011322011321,0.2632447588545149,0.2488162169628705,-0.3871717171717171,-0.0999999999999999,-0.316954253611557,-0.3871717171717171,0.4444444444444444,-0.316954253611557,cp,0.01
9,0.236180904522613,0.5322276473171614,0.2430978170607815,0.1913458204875848,0.1758585858585858,0.5897435897435898,0.3751982553528945,0.1758585858585858,0.5897435897435898,0.3751982553528945,cp,0.01
10,0.3366834170854271,0.3500435640309057,0.3357561663143059,0.3235263120092841,0.0462626262626262,0.2652329749103943,0.0942106903537479,0.0462626262626262,-0.335,0.135193485731361,cp,0.01
1,0.32,0.3133223864258346,0.2505654527206252,0.2312974687736659,-0.1103761885076477,0.1535353535353535,-0.0413014686987289,-0.1103761885076477,-0.2636165577342048,0.1315336837075967,cp,0.015
2,0.33,0.3671832515310776,0.3117335823218176,0.3033808043567315,0.0283294686964412,0.2136363636363636,0.0692113442113442,0.0283294686964412,0.2647058823529412,0.154850713674243,cp,0.015
3,0.16,0.1467196058390334,0.1606359649122807,0.1410833910833911,-0.4277845777233782,0.0666666666666666,-0.1797731356693621,-0.4277845777233782,-0.5166666666666666,0.3448731501057083,cp,0.015
4,0.285,0.2619435863675495,0.2487586513853343,0.224264524629181,-0.0112100890801721,0.4850498338870432,0.1814138058324104,-0.0112100890801721,0.4850498338870432,0.1814138058324104,cp,0.015
5,0.3919597989949748,0.3783253588516747,0.3756060606060606,0.3654625947537467,0.1189463019250253,0.3076923076923077,0.1538461538461538,0.1189463019250253,-0.4527027027027027,-0.2165846665982314,cp,0.015
6,0.2864321608040201,0.3678177294052842,0.2923390724824968,0.268251760501336,-0.1604251012145748,0.0853658536585365,-0.0761086758333021,-0.1604251012145748,0.4696969696969697,0.2319923020527859,cp,0.015
7,0.2512562814070351,0.317440169893,0.2407017543859649,0.223754446356856,-0.2264646464646465,0.3492063492063492,-0.0006105006105006,-0.2264646464646465,0.3492063492063492,0.1349126344086021,cp,0.015
8,0.2864321608040201,0.3299590103051944,0.2676396954445735,0.2446107355990864,-0.4075757575757576,-0.1999999999999999,-0.3659510433386838,-0.4075757575757576,0.4444444444444445,-0.3659510433386838,cp,0.015
9,0.4623115577889447,0.4129905054295298,0.4381467421993342,0.4184137639711842,0.3545454545454545,0.7435897435897436,0.4535818133756278,0.3545454545454545,0.7435897435897436,0.4535818133756278,cp,0.015
