fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.456,0.2383217993079585,0.260672757475083,0.196741955362645,0.0825543882868723,0.0841121495327102,0.0832216212820962,0.0825543882868723,-0.1120411456232351,-0.0916242879818962,cp,0.0
2,0.4864,0.2306022408963585,0.2593393782383419,0.1917178144650149,0.0222015277890247,0.0389610389610389,0.025745294894231,0.0222015277890247,0.0389610389610389,0.025745294894231,cp,0.0
3,0.4688,0.2627133402995472,0.2619904485758144,0.1931429681429681,-0.0656919767349215,-0.0924242424242424,-0.0678104853596887,-0.0656919767349215,-0.0924242424242424,-0.0678104853596887,cp,0.0
4,0.424,0.4185483870967742,0.250556280191722,0.1549998157346744,0.0032268677870013,-0.0048751218780469,0.0015624390609765,0.0032268677870013,-0.0112359550561797,-0.0051906271007394,cp,0.0
5,0.4528,0.3629807692307692,0.2526595744680851,0.1608922969675845,0.002053388090349,0.0,0.0019455252918287,0.002053388090349,-0.0129870129870129,-0.0064935064935064,cp,0.0
6,0.4352,0.2871080139372822,0.2519917812814491,0.1616904167619653,0.0132656054182331,-0.0031568722680913,0.0104215638659543,0.0132656054182331,-0.0342465753424657,-0.0202778618037249,cp,0.0
7,0.4903846153846153,0.2585738747553816,0.2629166666666667,0.202755848656975,0.0604117998587494,0.0428507496084135,0.0586707058738162,0.0604117998587494,-0.0794013191273465,-0.0647006595636732,cp,0.0
8,0.4679487179487179,0.2469073283657671,0.2590068922305764,0.1823050419937672,0.0492505353319058,0.0225225225225225,0.0479959551388122,0.0492505353319058,-0.0764331210191082,-0.0559584959934251,cp,0.0
9,0.4455128205128205,0.2071387449625791,0.2515013316158679,0.1856663049172966,0.0605486173059768,0.0760919540229885,0.0625743601624977,0.0605486173059768,0.0760919540229885,0.0625743601624977,cp,0.0
10,0.4407051282051282,0.2225993377483443,0.253117396593674,0.1705484344233813,-0.0332796564680623,-0.0604941528180779,-0.0380264566808802,-0.0332796564680623,-0.0604941528180779,-0.0380264566808802,cp,0.0
1,0.4592,0.2365982851473922,0.2627284053156146,0.1990760407816482,0.0523340778117847,0.0596148399886717,0.0539275119646224,0.0523340778117847,-0.0754336425978217,-0.0618262835956262,cp,0.005
2,0.4672,0.2116526825454108,0.2650474956822107,0.2266883939887742,0.1653170297190056,0.1816299642386599,0.1709568260909612,0.1653170297190056,0.1816299642386599,0.1709568260909612,cp,0.005
3,0.4624,0.2217592592592592,0.2647108988572403,0.2143066598523756,0.1009879690861286,0.106060606060606,0.1047683962398114,0.1009879690861286,-0.1191458634206725,-0.1122054039599034,cp,0.005
4,0.4384,0.3167922948073702,0.2608661457647455,0.181933696580797,0.0386338327596679,0.0152253806345158,0.0364383783906523,0.0386338327596679,-0.0595028067361668,-0.046198771789136,cp,0.005
5,0.464,0.2274999999999999,0.2697172619047619,0.2290523160802878,-0.0595184953724369,-0.1257525083612041,-0.0663148570219738,-0.0595184953724369,-0.1257525083612041,-0.0663148570219738,cp,0.005
6,0.44,0.259375,0.2556147266018115,0.1704572410621354,0.0367170626349891,0.0234741784037558,0.0357370892018779,0.0367170626349891,-0.0616438356164383,-0.0402856402056955,cp,0.005
7,0.4807692307692308,0.2051926298157453,0.25375,0.1820311464057872,0.0240397674797631,0.0077198478406802,0.022960093699627,0.0240397674797631,-0.010908168442415,0.022960093699627,cp,0.005
8,0.453525641025641,0.1642625607779578,0.248484492481203,0.158502696579169,0.0149892933618843,0.0135135135135134,0.0149200220628791,0.0149892933618843,0.0135135135135134,0.0149200220628791,cp,0.005
9,0.453525641025641,0.219545192861255,0.2566145624815053,0.1914387021929496,0.0344558429973238,0.0627586206896551,0.0399502466873204,0.0344558429973238,0.0627586206896551,0.0399502466873204,cp,0.005
10,0.4407051282051282,0.2077978056426332,0.2550773857799405,0.1837461718609259,0.0626230094829128,0.0476567308537764,0.0617637703480017,0.0626230094829128,-0.0887021475256769,-0.0685552779670426,cp,0.005
1,0.4528,0.2196435763189689,0.2586171096345515,0.1941879508761761,0.084553450795489,0.0689606343811951,0.0834279648736538,0.084553450795489,-0.1052843888664784,-0.0917867088633306,cp,0.01
2,0.4864,0.4736702127659574,0.2657619959450327,0.2131995082004452,0.0718546710934758,0.0909090909090909,0.0767784225231034,0.0718546710934758,0.0909090909090909,-0.0831704365205458,cp,0.01
3,0.4608,0.2176356235951643,0.2645275456251066,0.2156913080265827,0.0374737736700927,0.0212121212121212,0.0386370736417597,0.0374737736700927,-0.1132659376934186,-0.0556824953072137,cp,0.01
4,0.4608,0.2582204189001389,0.2767999544315334,0.2204791854330202,0.0676756428426806,0.0656266406660166,0.0709417606999808,0.0676756428426806,-0.1298315958299919,-0.0926570259851714,cp,0.01
5,0.4592,0.2267314955608966,0.2620076621073961,0.207830111910536,0.0775525994702853,0.0038461538461538,0.0681388040065987,0.0775525994702853,-0.1590999601752289,-0.093922449723242,cp,0.01
6,0.472,0.240421938993826,0.2862546125461254,0.2435499500629318,0.0872730181585473,0.1533106686093573,0.1088861035354479,0.0872730181585473,0.1533106686093573,0.1088861035354479,cp,0.01
7,0.4823717948717949,0.2286689207667255,0.26375,0.2154134545438893,0.105802140490031,0.104050123070038,0.1043383043193992,0.105802140490031,-0.1108574327752409,-0.1083133317722358,cp,0.01
8,0.4743589743589743,0.2413472034932254,0.2699208959899749,0.2230247768363571,0.0841664507153671,0.0626340626340626,0.0846822071746083,0.0841664507153671,-0.1035269512311056,-0.0940573824255886,cp,0.01
9,0.4503205128205128,0.2163792218458063,0.2555440477641038,0.19320774155567,0.0384701159678857,0.0371647509578544,0.0385453352515174,0.0384701159678857,0.0371647509578544,-0.0419865428296183,cp,0.01
10,0.4519230769230769,0.232771629778672,0.2639142335766423,0.2010575310884448,-0.0708534621578099,-0.1075353908379495,-0.0752046955500879,-0.0708534621578099,-0.1075353908379495,-0.0752046955500879,cp,0.01
1,0.4608,0.2259090909090909,0.2660506644518272,0.2105110095554632,0.0644525326053988,0.0573491928632116,0.0649321132338696,0.0644525326053988,-0.0928801936264622,-0.0749800064249887,cp,0.015
2,0.4816,0.2161877614163754,0.2614594127806563,0.2061640878831254,-0.0019164844656787,0.0011293054771315,0.001155669287029,-0.0019164844656787,0.0031018849916487,-0.0011610186803103,cp,0.015
3,0.4816,0.3139815273989585,0.2853232133719938,0.2435988509762819,0.0071707433670624,-0.0045454545454546,0.0102730680753173,0.0071707433670624,-0.05,-0.028393665158371,cp,0.015
4,0.4496,0.3491194158075601,0.2690115091732667,0.2009435205538039,0.0799503948167645,0.0552763819095477,0.0784638790281683,0.0799503948167645,-0.135364875701684,-0.0923534904824209,cp,0.015
5,0.4544,0.2234569964349376,0.2582003546099291,0.2004497825227362,0.0477189536648513,-0.0048494983277591,0.040467296804811,0.0477189536648513,-0.1059338908801274,-0.0596471073833835,cp,0.015
6,0.4496,0.2441109822934232,0.262860617242536,0.1865079365079365,-0.0142121963576248,0.0328638497652582,-0.0016449981942939,-0.0142121963576248,0.0328638497652582,0.0111687317053334,cp,0.015
7,0.4807692307692308,0.2251420454545454,0.26625,0.2234870740305523,0.1551583636659966,0.1453345267397627,0.1532063126058745,0.1551583636659966,-0.1656519533231862,-0.1591480920462085,cp,0.015
8,0.4647435897435897,0.2320629209722629,0.2589246553884711,0.1919550473871837,0.0367299062998677,0.0019305019305019,0.033987395993475,0.0367299062998677,-0.0571347086224926,-0.0425458489349022,cp,0.015
9,0.4519230769230769,0.220967855881314,0.2710491044230534,0.233947739266011,-0.0583184656556646,-0.0191570881226054,-0.0504735393235991,-0.0583184656556646,0.0944244604316547,0.0545661750697722,cp,0.015
10,0.4375,0.2056271777003484,0.2537425655582589,0.1854784366576819,0.0749686884952585,0.0655939505847181,0.0745346615822939,0.0749686884952585,-0.1017740429505135,-0.0810972316854669,cp,0.015
1,0.4544,0.2284782608695652,0.2597799003322259,0.1960278053624627,0.0803071662944274,0.0689606343811951,0.0795369142899962,0.0803071662944274,-0.1120411456232351,-0.0905211243934118,cp,0.02
2,0.4768,0.2063421828908554,0.257573402417962,0.2002193333181018,-0.0652549464194131,-0.0553359683794466,-0.0620651473102906,-0.0652549464194131,0.0727749940348365,0.0664569612861403,cp,0.02
3,0.4624,0.231409133773407,0.2609116493262834,0.2013017085208105,0.1085836453934613,0.0757575757575758,0.106060606060606,0.1085836453934613,-0.183206106870229,-0.1338991259426673,cp,0.02
