fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,difference_bound
1,0.4642857142857143,0.4354066985645933,0.3982753527284759,0.3828104674969176,0.2639933166248955,0.3058367704036995,0.2764594683017564,0.2639933166248955,0.3058367704036995,-0.3111435195243662,cp,0.0
2,0.4982993197278911,0.3373472445599131,0.4279842342342342,0.3711707682070567,-0.3552554315913094,-0.5181577681577683,-0.369352449347989,-0.3552554315913094,-0.5181577681577683,-0.369352449347989,cp,0.0
3,0.4931972789115646,0.5117785706957682,0.4301991240758969,0.4004305427438959,0.1249149852641124,0.0386334610472541,0.1063739043734035,0.1249149852641124,-0.159090909090909,-0.1783333333333333,cp,0.0
4,0.5068027210884354,0.3252261365468912,0.4019471677559913,0.3549349351895421,0.114219798098337,0.1655888103474206,0.1369094301791463,0.114219798098337,0.1655888103474206,0.1369094301791463,cp,0.0
5,0.4608843537414966,0.3141435385651642,0.4056437771335439,0.3462503051690082,-0.301546290859268,-0.3610344827586207,-0.3005383003444126,-0.301546290859268,0.4355191699764935,0.3215359315924622,cp,0.0
6,0.4821124361158432,0.3180909685252638,0.4217752234993615,0.3570411326128843,-0.2601817935151268,-0.509653647752395,-0.3219840988972235,-0.2601817935151268,-0.509653647752395,-0.3219840988972235,cp,0.0
7,0.4787052810902896,0.3031750230216109,0.3845660749506903,0.3344127509071701,0.0204963353478204,-0.0553290623179965,0.0077832300350316,0.0204963353478204,-0.0553290623179965,-0.0175661776646998,cp,0.0
8,0.4752981260647359,0.3858092508558235,0.4017878055921535,0.3489849324211891,0.0062773310763153,-0.0088536812674743,0.0287438404293857,0.0062773310763153,0.0392494561276286,0.0287438404293857,cp,0.0
9,0.4667802385008517,0.3012704174228675,0.3823385278839557,0.3286170095087869,-0.1107032782291958,-0.2436100131752306,-0.1268981149753282,-0.1107032782291958,-0.2436100131752306,-0.1268981149753282,cp,0.0
10,0.4412265758091993,0.2843475289659242,0.3704406305562375,0.3126406926406926,-0.1114355036527489,-0.2064428312159709,-0.1375860475503694,-0.1114355036527489,0.2115532734274711,-0.1375860475503694,cp,0.0
1,0.4727891156462585,0.4632941337100929,0.4046366758836922,0.3881607371485914,0.2639933166248955,0.3058367704036995,0.2764594683017564,0.2639933166248955,0.3058367704036995,-0.340898219132258,cp,0.005
2,0.4965986394557823,0.3270624282639002,0.4176872184684685,0.3567762200260476,0.0618907809747504,0.027056277056277,0.0735043502438685,0.0618907809747504,0.027056277056277,0.0735043502438685,cp,0.005
3,0.4761904761904761,0.4967776553637735,0.4183182673155222,0.3891706442711728,0.1305959699681278,0.0743933588761175,0.1197693703923672,0.1305959699681278,0.1196581196581196,-0.1812752525252525,cp,0.005
4,0.5221088435374149,0.3359208523592085,0.4115604575163398,0.3634641873278237,0.1466654220064811,0.1819822529703715,0.1654910177658989,0.1466654220064811,0.1819822529703715,0.1654910177658989,cp,0.005
5,0.4591836734693877,0.5339431412544621,0.4057827511267502,0.3687683957828345,0.0850264239577216,0.1337931034482758,0.1079765757915266,0.0850264239577216,0.1337931034482758,-0.1111261487976515,cp,0.005
6,0.4821124361158432,0.3175886366386491,0.4217752234993615,0.3569015701580543,-0.2656762990096323,-0.509653647752395,-0.32604913954763,-0.2656762990096323,-0.509653647752395,-0.32604913954763,cp,0.005
7,0.4838160136286201,0.4925551591697696,0.4017165480376183,0.3829337630968066,-0.0078307830783078,-0.0850320326150261,-0.0213629786787554,-0.0078307830783078,0.1274509803921568,0.0813933347190466,cp,0.005
8,0.4770017035775127,0.4462587333784089,0.4132018121720638,0.3878706384783827,0.0579066158837636,0.0181733457595526,0.0789406319052469,0.0579066158837636,-0.1848259608411893,-0.1653794875976281,cp,0.005
9,0.4804088586030664,0.3139580082669513,0.3905363968580669,0.33499749783096,0.0045811151583076,-0.1529644268774703,-0.0136141567779043,0.0045811151583076,-0.1529644268774703,-0.0190489227687665,cp,0.005
