fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.9797297297297297,0.975983436853002,0.9808143547273982,0.9781668222844694,0.028869565217391285,-0.1428571428571429,-0.07658321060382918,0.028869565217391285,-0.1428571428571429,-0.07658321060382918,rf
2,0.9797297297297297,0.9797235023041475,0.9760170006071646,0.9777854116569334,0.19674796747967482,0.07692307692307687,0.0333068992862807,0.19674796747967482,0.07692307692307687,0.0333068992862807,rf
3,0.9797297297297297,0.9837858220211162,0.9713675213675214,0.9771203663380709,0.14524683802529578,-0.09937888198757772,-0.04968944099378886,0.14524683802529578,-0.09937888198757772,-0.04968944099378886,rf
4,0.9727891156462585,0.9761904761904763,0.9712121212121212,0.9729344729344729,0.13922764227642276,0.06451612903225812,0.03225806451612906,0.13922764227642276,0.06451612903225812,0.03225806451612906,rf
5,0.9727891156462585,0.9649312321726115,0.9621966794380588,0.9635079655005487,0.129293893129771,-0.2857142857142857,-0.15203145478374835,0.129293893129771,-0.2857142857142857,-0.15203145478374835,rf
6,0.9863945578231292,0.9761904761904763,0.9874213836477987,0.9812440645773979,-0.01583710407239819,0.0,0.028616352201257862,-0.01583710407239819,-0.07674418604651156,-0.03837209302325578,rf
7,0.9795918367346939,0.9821428571428571,0.9737903225806451,0.9773629728010804,0.26605212968849334,0.09523809523809523,0.047619047619047616,0.26605212968849334,0.09523809523809523,0.047619047619047616,rf
8,0.9795918367346939,0.9788537295985161,0.9786453119786453,0.978695344091093,0.1907407407407407,-0.09090909090909094,-0.01420454545454547,0.1907407407407407,-0.19999999999999996,-0.07058823529411762,rf
9,0.9387755102040817,0.9433246553405441,0.9333920796184948,0.9364787908401496,0.07818181818181819,0.17142857142857137,0.08015873015873014,0.07818181818181819,0.17142857142857137,0.08015873015873014,rf
10,0.9863945578231292,0.9823485693050911,0.9823485693050911,0.9823485693050911,0.12698412698412698,0.04761904761904767,0.055059523809523836,0.12698412698412698,-0.09999999999999998,-0.05746268656716417,rf
