fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.7048458149779736,0.6811477892400379,0.6918305319882072,0.6828948817741226,0.06806869089099055,0.049986157679411836,0.038405041179541646,0.06806869089099055,0.1593409826419535,0.1063276160029106
2,0.6740088105726872,0.6487750392735806,0.6558715660127726,0.6499155587027955,0.10709885647850906,-0.004750043445519325,0.046634020980479286,0.10709885647850906,-0.07972350230414749,0.046634020980479286
3,0.6681350954478708,0.6432713331365757,0.6557169763114813,0.6468240373188191,0.07768439656990742,-0.04861031022950063,0.008860766365007142,0.07768439656990742,0.07625272331154687,0.06152813151063253
4,0.6603034752814488,0.6356189786876619,0.6394973290237272,0.6371849400593224,0.09265821027607626,0.0574162679425837,0.06437690754657985,0.09265821027607626,-0.0689874884151993,0.06437690754657985
5,0.6505139500734214,0.6274848131832195,0.6318394524705447,0.6294617388492557,0.03333767660033876,-0.0013179237631792406,0.01245134553251527,0.03333767660033876,0.07539466521502447,0.04850210160900254
6,0.6603034752814488,0.6434350888794736,0.6513941875847509,0.6468518989348743,0.034419327070623895,-0.003740315255142901,-0.00022464178882851404,0.034419327070623895,0.022740112994350303,0.04605290327775391
7,0.6558981889378365,0.6345546099541054,0.649521736286709,0.6393091175243037,0.06578911944001078,0.10752383916697317,0.06424225139068207,0.06578911944001078,0.10752383916697317,0.07664917565199597
8,0.6620959843290891,0.6433393320626745,0.6537370574828238,0.6469619564482963,0.06931464591078898,0.038588611842444887,0.03991365050425007,0.06931464591078898,0.15695732838589982,0.09905009276437848
9,0.6684622918707149,0.640942413679932,0.6579594312606062,0.6449070456983218,0.05732144004772255,-0.007436352871521612,0.018927782256709505,0.05732144004772255,0.1893830703012912,0.11806381984756997
10,0.6101860920666013,0.5952701157712404,0.5921281900749306,0.5929765602341196,0.056481022211749055,0.004588607594936733,0.03247558392669278,0.056481022211749055,-0.06647527910685802,0.04519517596499227
