fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.6081081081081081,0.5869375869375869,0.5562645084384215,0.5318947610698931,0.014956521739130438,-0.035714285714285726,-0.0072256995581737905,0.014956521739130438,-0.30000000000000004,-0.09520123839009292
2,0.5878378378378378,0.5786346047540077,0.5372424015143399,0.5105890904285194,0.07121951219512195,0.08461538461538462,0.060177108115252446,0.07121951219512195,-0.13227513227513232,0.060177108115252446
3,0.5743243243243243,0.530540785379495,0.5253690753690754,0.5229939839870594,0.018359853121175024,0.0248447204968944,-0.0025147466697917967,0.018359853121175024,0.03508771929824561,0.028654970760233905
4,0.5918367346938775,0.6369047619047619,0.5613636363636364,0.5454010177903016,0.002032520325203249,-0.0035842293906810097,-0.01809646252142746,0.002032520325203249,-0.04761904761904767,0.04804586563307495
5,0.6190476190476191,0.5817804611409262,0.5350513479941916,0.537702035571786,0.11116412213740458,0.05844155844155843,0.061840554959821006,0.11116412213740458,0.21341463414634143,0.12059620596205961
6,0.6054421768707483,0.5511886642023628,0.53887418537807,0.5409620310069266,0.06108597285067874,-0.2916666666666667,-0.0835691823899371,0.06108597285067874,-0.2916666666666667,-0.0963219616204691
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.12333121424030516,-0.06060606060606061,0.0396969696969697,0.12333121424030516,-0.0976744186046512,0.0396969696969697
8,0.5782312925170068,0.566532556696491,0.5477322560655894,0.5445459056006724,0.05185185185185184,0.09440559440559443,0.0305804567772653,0.05185185185185184,0.14090909090909098,0.06619757951027305
9,0.5986394557823129,0.5887936255583315,0.5731218467067524,0.551867236986192,0.07781818181818183,0.08571428571428569,0.07619047619047617,0.07781818181818183,-0.18944099378881996,-0.08332809183111883
10,0.5918367346938775,0.538951012960277,0.5347454477889261,0.5354426619132501,-0.007936507936507936,0.3619047619047619,0.11428571428571428,-0.007936507936507936,0.3619047619047619,0.1848239541889934
