fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.485,0.4425195437413939,0.4285829995959306,0.42883686152303174,0.3743282348077718,0.24444444444444446,0.2081104587953903,0.3743282348077718,-0.625,-0.38807522123893806
2,0.47,0.45831213651013425,0.45942732648615003,0.45250155196226416,0.2699868938401049,0.15909090909090906,0.1532396615729949,0.2699868938401049,0.15909090909090906,0.1532396615729949
3,0.52,0.5050960193252548,0.5157994417862839,0.5049298345422651,0.34251325989392084,0.30000000000000004,0.23776954177897577,0.34251325989392084,-0.31666666666666665,0.23776954177897577
4,0.51,0.4860007427632887,0.47391899410259264,0.47440220437138053,0.34350915824241823,0.31561461794019935,0.23558508674787745,0.34350915824241823,0.31561461794019935,0.23558508674787745
5,0.46733668341708545,0.45265285601420047,0.4432323232323233,0.4381775777749306,0.32553191489361705,0.4102564102564103,0.27520396270396275,0.32553191489361705,-0.7567567567567568,-0.40315681932610853
6,0.5276381909547738,0.503811635335415,0.4949067988975614,0.49641417796757603,0.40111336032388667,0.7073170731707317,0.4645136313114283,0.40111336032388667,0.7073170731707317,0.4645136313114283
7,0.457286432160804,0.470897919285016,0.4595967190704033,0.455693631152681,0.36909090909090914,0.43809523809523815,0.3318681318681319,0.36909090909090914,-0.45967741935483875,0.3318681318681319
8,0.5025125628140703,0.5012558685446009,0.4891248137589601,0.47486494313441907,0.308989898989899,0.15909090909090906,0.15859842404786223,0.308989898989899,-0.3229166666666667,-0.2234678732625532
9,0.4723618090452261,0.47751451609593953,0.4519875833620059,0.44347226791916017,0.33424242424242423,0.4102564102564103,0.27222442505947664,0.33424242424242423,0.4102564102564103,0.27222442505947664
10,0.457286432160804,0.4339987342663525,0.45838971106412973,0.4349578655553267,0.38909090909090904,0.49103942652329746,0.3554230949041608,0.38909090909090904,0.49103942652329746,0.3554230949041608
