fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.8486394557823129,0.8592113445677994,0.8498028580656851,0.8535878747217224,0.004734057365636313,0.2312210973628297,0.07079262151054651,0.004734057365636313,0.2312210973628297,0.07079262151054651
2,0.8469387755102041,0.8543223942100346,0.8517375953759881,0.8517342463555287,-0.06353493834409868,0.19504569504569502,0.06494776575062033,-0.06353493834409868,0.19504569504569502,0.06494776575062033
3,0.8605442176870748,0.8635883084577114,0.8612946222943173,0.8623186723996396,-0.04011361969408028,0.1554916985951469,0.0388406451808446,-0.04011361969408028,0.1554916985951469,0.06395175677962273
4,0.8333333333333334,0.8392706332918484,0.8275117311882019,0.8324261471286359,0.020843612892901403,0.33057602647014583,0.13424865685325077,0.020843612892901403,0.33057602647014583,0.13424865685325077
5,0.8367346938775511,0.8536056375035654,0.8321825523664893,0.8398740647223061,0.020865139949109435,0.24793103448275866,0.12534939209095816,0.020865139949109435,0.24793103448275866,0.12534939209095816
6,0.8722316865417377,0.877562748385543,0.8747293020156589,0.875836592361129,-0.07868674535341202,0.10817980840088426,-0.0035635861275645914,-0.07868674535341202,0.13090909090909086,0.04729473498544845
7,0.8654173764906303,0.8629958901043239,0.871365990011475,0.8667497374468848,-0.03680082293943682,0.10177635410599883,0.04371453820498596,-0.03680082293943682,0.10177635410599883,0.04371453820498596
8,0.8398637137989778,0.8553165023637584,0.8367378976646712,0.8439175285677338,-0.013542107490478239,0.27493010251630945,0.13822640231020344,-0.013542107490478239,0.27493010251630945,0.13822640231020344
9,0.8466780238500852,0.8507471293106517,0.8464513435607272,0.84846682007207,-0.03543009246287476,0.30777338603425564,0.12343945443683178,-0.03543009246287476,0.30777338603425564,0.12343945443683178
10,0.8620102214650767,0.8723680435244018,0.857848392064316,0.8629063050290644,0.05008531968218416,0.23941318814277068,0.11094010633098128,0.05008531968218416,0.23941318814277068,0.11094010633098128
