fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.8537414965986394,0.8648070449985316,0.8522796382514436,0.8577729129096086,0.0303536619326093,0.2625921759780028,0.09838292272289495,0.0303536619326093,0.2625921759780028,0.09838292272289495
2,0.8503401360544217,0.8620073067626889,0.8509455724857511,0.8547999151077805,-0.06349579174006653,0.16354016354016354,0.05766957626904103,-0.06349579174006653,0.16354016354016354,0.05766957626904103
3,0.8792517006802721,0.8838383081705189,0.8791138855383175,0.881247639468368,-0.013735714190459658,0.15676883780332052,0.05885905974617173,-0.013735714190459658,0.15676883780332052,0.06111889079011898
4,0.8860544217687075,0.9014814584595939,0.8752450980392156,0.8858060447549084,0.04010028404923521,0.30891863438111,0.1448920199520249,0.04010028404923521,0.30891863438111,0.1448920199520249
5,0.8503401360544217,0.8694288669985224,0.8443427535088955,0.8531953132253124,0.010647876296731307,0.25655172413793104,0.12007790779700403,0.010647876296731307,0.25655172413793104,0.12007790779700403
6,0.858603066439523,0.8684671094229263,0.8568513362366437,0.862003298845404,-0.023185456518789838,0.1329403095062639,0.04306112755941174,-0.023185456518789838,0.1329403095062639,0.04306112755941174
7,0.8705281090289608,0.8712514513492927,0.8694901809450304,0.8703607454845614,-0.039153915391539174,0.11677344205008744,0.04769195541646688,-0.039153915391539174,0.11677344205008744,0.04769195541646688
8,0.82793867120954,0.8433569266593137,0.8235260692354514,0.8316370804358622,-0.04883622513753705,0.20852749301025164,0.09438348626149348,-0.04883622513753705,0.20852749301025164,0.09438348626149348
9,0.8551959114139693,0.8695759685749227,0.8506421258118149,0.8585686855289011,0.0014429812272345188,0.29130434782608694,0.14597049318727554,0.0014429812272345188,0.29130434782608694,0.14597049318727554
10,0.8500851788756388,0.8638738075824168,0.8427946286234557,0.8511038455731278,0.04977870207433477,0.21324863883847556,0.10315818503572417,0.04977870207433477,0.21324863883847556,0.10315818503572417
