fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds
1,0.7248322147651006,0.7214335130039456,0.7127464083346436,0.7133687943262411,0.006090808416389815,0.014285714285714346,0.004205318491032811,0.006090808416389815,0.42500000000000004,0.2306818181818182
2,0.5838926174496645,0.5930634920634921,0.5977943631870699,0.5931448943213649,0.12815428983417448,0.30000000000000004,0.1782866379310345,0.12815428983417448,0.43939393939393934,0.1782866379310345
3,0.7315436241610739,0.7211926238552355,0.7072323049001815,0.7028277099244841,0.07233273056057868,0.07777777777777783,0.038479052823315145,0.07233273056057868,0.5277777777777778,0.29674603174603176
4,0.7114093959731543,0.6902927773980406,0.6973838721664809,0.6863284473804637,0.0074033947273383915,0.07692307692307687,0.02771883289124666,0.0074033947273383915,0.5294117647058822,0.2422407943140826
5,0.6644295302013423,0.6540209209911174,0.6555221027479092,0.6405800676748791,0.007721280602636521,-0.07357859531772581,-0.03614036839215298,0.007721280602636521,0.3772727272727273,0.20024350649350653
6,0.6375838926174496,0.653924506387921,0.6467589734544493,0.6440469552457813,0.020072332730560583,-0.1717171717171717,-0.07849542942624355,0.020072332730560583,0.5357142857142857,-0.29640151515151514
7,0.6577181208053692,0.6306944444444443,0.651484593837535,0.6331836711352923,0.06369183829138064,0.0641025641025641,0.013111888111888112,0.06369183829138064,0.5661764705882353,0.2997549019607843
8,0.6375838926174496,0.6655097287957328,0.6679795061260578,0.634547003648477,-0.025613275613275616,-0.07272727272727275,-0.04687194525904204,-0.025613275613275616,0.707070707070707,0.32977875448006033
9,0.6711409395973155,0.653172804207287,0.6493899782135075,0.6507058503454785,0.03990610328638497,-0.04444444444444451,-0.022478238607270898,0.03990610328638497,0.6666666666666667,0.29709383753501406
10,0.6308724832214765,0.6421448921448921,0.6480067049808429,0.639389743318711,0.11837837837837836,0.0,0.02955465587044534,0.11837837837837836,0.3522267206477732,-0.24234262719172178
