fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.4384,0.2623915379716606,0.25223017868366704,0.18937164702331782,0.0026332478561778005,-0.05579156046445766,-0.0037756882619423004,0.0026332478561778005,-0.05579156046445766,-0.026567526384107455,cp
2,0.456,0.2397528631705847,0.2493303671998198,0.20027969585975122,0.07015412853942293,0.10521362695275738,0.07411981584044486,0.07015412853942293,0.10521362695275738,0.07411981584044486,cp
3,0.456,0.21434426229508197,0.25119819205185057,0.16932832792207791,-0.0007303534910896303,-0.027272727272727226,-0.0043281928942659476,-0.0007303534910896303,-0.027272727272727226,-0.004536724233383766,cp
4,0.4208,0.2530090346834829,0.2503853984418929,0.1749840644577487,0.016906256327191782,-0.014325358133953303,0.011075853043115091,0.016906256327191782,-0.05260625501202887,-0.01534019975031211,cp
5,0.4512,0.2006688963210702,0.25206591945288753,0.17311363636363636,-0.00965687587417785,-0.03160535117056862,-0.01182113545316954,-0.00965687587417785,-0.0332536837913182,-0.01182113545316954,cp
6,0.4416,0.442733657482442,0.26562887417411724,0.1830889739296819,0.0006132842705915964,0.0046948356807511304,0.0027320332249909374,0.0006132842705915964,0.09090909090909091,0.048765803732691154,cp
7,0.46474358974358976,0.22134892689470154,0.24875,0.19238203145827779,-0.015428912913565518,-0.0607518460505706,-0.014883563093196994,-0.015428912913565518,-0.0607518460505706,-0.014883563093196994,cp
8,0.4567307692307692,0.2197259678120922,0.2519110275689223,0.17207888287788414,0.03217447046468169,0.036036036036036,0.03310703234715395,0.03217447046468169,0.036036036036036,0.03310703234715395,cp
9,0.45032051282051283,0.21691176470588236,0.24997388988494143,0.1658178511108224,-0.0267618198037467,-0.05563218390804603,-0.03238151533243633,-0.0267618198037467,-0.05563218390804603,-0.03238151533243633,cp
10,0.4310897435897436,0.43067226890756305,0.24884402719755974,0.17066357802404564,-0.014761137949543812,-0.033588323221665384,-0.018870119829442034,-0.014761137949543812,-0.033588323221665384,-0.018870119829442034,cp
