fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint
1,0.42,0.4045049900737506,0.3829715717646752,0.38741935165442626,0.06531624638280281,-0.048484848484848464,-0.06381624463816243,0.06531624638280281,-0.3625,-0.24682522123893805,dp
2,0.375,0.3664620285931761,0.36281356987239344,0.36146792755488405,-0.004940014114326041,-0.19999999999999996,-0.14501424501424498,-0.004940014114326041,0.28409090909090906,0.2766042780748663,dp
3,0.43,0.41372475101449024,0.4404306220095694,0.41990011843935493,0.01591187270501837,-0.275,-0.1924191374663073,0.01591187270501837,-0.6944444444444444,-0.43192918192918195,dp
4,0.44,0.43295675581389864,0.43590942472460215,0.4257947163739476,0.09838854969472527,-0.34219269102990035,-0.14609634551495018,0.09838854969472527,-0.34219269102990035,0.2931607865818392,dp
5,0.3969849246231156,0.40239479512735327,0.38686868686868686,0.3907863202425431,0.02249240121580548,0.16666666666666666,0.04734848484848484,0.02249240121580548,-0.8108108108108109,-0.43741842765174294,dp
6,0.44221105527638194,0.4234846999577135,0.42803625755979696,0.4200596130124417,0.07338056680161947,0.13414634146341464,0.00946948409576262,0.07338056680161947,0.375,0.27279111338100104,dp
7,0.36683417085427134,0.37735302332076526,0.37115629984051035,0.37123408666424007,-0.06313131313131315,-0.09841269841269845,-0.12442002442002442,-0.06313131313131315,-0.42741935483870963,0.2880485527544351,dp
8,0.4020100502512563,0.3955023118957545,0.39540867443306466,0.3897601338743454,-0.03323232323232328,-0.39090909090909093,-0.23207172041441704,-0.03323232323232328,0.4444444444444445,0.28252032520325204,dp
9,0.34673366834170855,0.3597169836927019,0.33606486834741267,0.3406917695833628,0.05282828282828281,0.12820512820512825,0.03403383558022735,0.05282828282828281,-0.25,0.23898809523809525,dp
10,0.39195979899497485,0.38941128384712115,0.39460324171952077,0.3767422888170989,0.15696969696969698,0.2508960573476702,0.13873305282842446,0.15696969696969698,-0.5333333333333333,-0.33397579560735097,dp
