fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.6499189627228525,0.6461483200707339,0.6403142972347785,0.6406678026789758,0.01539766652721608,0.11067353698932647,0.028861637200254836,dp
2,0.6353322528363047,0.631592970521542,0.6231563421828908,0.6224431795002896,0.031016129781992308,0.07511961722488047,0.050442107036907324,eo
3,0.6807131280388979,0.6904607138784354,0.6757312710437711,0.6724497082878585,0.0206219275695666,0.04170040485829962,0.05035999629644547,dp
4,0.6645056726094003,0.6672840720342688,0.6610742845117845,0.6598740362977857,0.009437153294547418,-0.0012145748987854033,0.03926041842692768,eo
5,0.6612641815235009,0.6531262854792266,0.6437998969868658,0.6450167233286994,-0.05734519785702796,0.018469834850016853,-0.042938995618469866,dp
6,0.6758508914100486,0.6686225471335129,0.6598903339342432,0.6615097651964011,-0.09825021268768253,-0.04361307718233909,-0.07506740815638693,eo
7,0.6920583468395461,0.6914300376325693,0.6786139899129621,0.6797414546726113,-0.024504879448909334,0.05948924130742306,-0.01149249274835032,dp
8,0.6871961102106969,0.6856632653061225,0.6742408120703964,0.6753207094461031,-0.01695847684653662,0.020437793165065887,0.004291061530986545,eo
9,0.6774716369529984,0.6797738240202047,0.6685108856478545,0.6680401110651494,-0.040586068156478805,0.06172460149798353,0.002078081747381444,dp
10,0.6726094003241491,0.6718459350038297,0.6659797083069119,0.6662757320652057,-0.018420669930680145,0.046322258498175506,0.033225541487413024,eo
11,0.6742301458670988,0.6799629680116321,0.6669987139755023,0.6650769002255019,-0.028948281846581048,0.04116105623866162,-0.01646450914171249,dp
12,0.6855753646677472,0.6860246433203632,0.6814243248371387,0.681593283820306,-0.07534420918662499,-0.009111066317274763,-0.0609331117308374,eo
13,0.6304700162074555,0.6309902740937223,0.6248893572181243,0.6233211233211233,0.08852366429458947,0.16913958235201754,0.10444689510333977,dp
14,0.6450567260940032,0.6522715545548363,0.6368229715489989,0.6320510411646012,0.000745509996611271,0.017624430836866045,0.02540318522874563,eo
15,0.6623376623376623,0.6634066829665852,0.6473275614197629,0.6460865337870685,-0.0910434561380129,0.011885367298578253,-0.06523206551459049,dp
16,0.6688311688311688,0.6652550255517985,0.6608202080870687,0.6616077295102274,-0.12411712683086396,-0.05305835308056872,-0.08544082648454301,eo
17,0.6444805194805194,0.6431760204081632,0.6335528761884528,0.6325493347133888,0.015689140629758236,0.055533596837944565,0.030285455135390188,dp
18,0.6542207792207793,0.6593537414965986,0.6393530567801562,0.6356699570994211,0.022169437846397466,0.026877470355731292,0.04332057597388553,eo
19,0.6753246753246753,0.6702051739518288,0.6633911368015415,0.6646304946700203,-0.024958949096880123,0.04089635854341733,0.011760920584449969,dp
20,0.6785714285714286,0.673170731707317,0.6687219010918433,0.6698713784591399,-0.07126436781609202,0.02184873949579824,-0.04099234288309925,eo
