fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,constraint
1,0.8112475759534583,0.7499529204206437,0.687336893323162,0.7076159506216311,0.012926788923224991,0.37611607142857145,0.21365441985804606,eg_dp
2,0.8186813186813187,0.760566790753037,0.7041479881486054,0.7238672087716778,-0.07238118331716781,0.12485119047619048,0.06023737408096662,eg_eo
3,0.8148028442146089,0.7698283729419653,0.6934665943329299,0.7163197032981962,-0.01954226708792481,0.29507962486685885,0.15937389359558018,eg_dp
4,0.8196509372979961,0.7771797845241989,0.7022849114607241,0.725502155023013,-0.10293969984191145,0.0035201205413971093,-0.009939613122295816,eg_eo
5,0.8135100193923723,0.7482711732711733,0.6920163548985244,0.7112926140383646,-0.01821992110453649,0.21224102258878214,0.12014629272263656,eg_dp
6,0.8180349062702004,0.7605003506758481,0.6888666039143355,0.7113478356332363,-0.08847386587771204,-0.026443329648839387,-0.022275965531697816,eg_eo
7,0.8235294117647058,0.7722309680102177,0.7085369738339021,0.7301587301587301,-0.048687005547010415,0.16211519364448862,0.0867875908355687,eg_dp
8,0.8241758241758241,0.7701256431393729,0.7162172923777019,0.7357189872527296,-0.10121435831594716,-0.03889440582588549,-0.02668116665320864,eg_eo
9,0.8070458952811894,0.7346510464192153,0.6849514380091468,0.7023471177938804,-0.0007906388361796357,0.24599533124044115,0.14129879800887302,eg_dp
10,0.8151260504201681,0.7482603502172974,0.6983025778891412,0.716317868226001,-0.09441808981657178,-0.0070031393383240825,-0.0169545835547427,eg_eo
11,0.8277310924369747,0.7785870650278184,0.7084290109991045,0.7317065353644718,-0.003473976046963201,0.2827363960466385,0.15711195027033648,eg_dp
12,0.830316742081448,0.781935843957908,0.7142976876621736,0.7373113039343873,-0.08793349870731425,0.023902866060213912,0.0014040387339772573,eg_eo
13,0.8212669683257918,0.7714979757085021,0.6985373532869698,0.7216392383800242,-0.03687557962468943,0.22958801498127335,0.13092621024783102,eg_dp
14,0.832579185520362,0.7889431055408318,0.7191758165115676,0.7427977555714325,-0.10838647752296555,0.007133129043241426,-0.002420053356698048,eg_eo
15,0.8199741435035552,0.7716718401736431,0.7083342422081463,0.7295554284431953,-0.01207576550892231,0.3688073394495413,0.1982935663957961,eg_dp
16,0.8202973497091144,0.7723541248954578,0.7085492959715872,0.7298892590303634,-0.09700337782668976,0.08251562292248371,0.027687102979249933,eg_eo
17,0.8141564318034906,0.7601296039489037,0.6925528613556315,0.7139917447379738,-0.008407637889131403,0.22115171650055376,0.1308740969166418,eg_dp
18,0.8209437621202327,0.7655537531071411,0.7162475573862324,0.7344197778769399,-0.09447611418133407,-0.05509413067552604,-0.03032507884006369,eg_eo
19,0.8118939883645766,0.7544939214476629,0.6928414246945779,0.7130336670395763,-0.01650071674867304,0.29990867579908675,0.16485076869986434,eg_dp
20,0.8209437621202327,0.7708909965018613,0.7046371930728972,0.726522852358245,-0.09796888923327264,0.0496803652968037,0.012878460160363571,eg_eo
