fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
1,0.46,0.3798989898989898,0.3914007154308878,0.3726380507025668,0.3906572964034726,0.1878787878787878,0.2101603115301745,0.3906572964034726,-0.33125,0.2101603115301745,eo,1e-07
2,0.45,0.4103269144648455,0.4145596016184251,0.3925827951229269,0.2537554188930336,-0.1045454545454546,0.0289238539238539,0.2537554188930336,0.326797385620915,-0.2772587770285979,eo,1e-07
3,0.435,0.3948270440251572,0.439304226475279,0.3725574425574425,0.3272133822929416,0.0916666666666666,0.1216419586702605,0.3272133822929416,0.3285714285714286,0.1836655592469546,eo,1e-07
4,0.495,0.4563005972655693,0.4498893957939245,0.4313830871970406,0.2465218696827144,-0.2093023255813954,-0.0518733850129199,0.2465218696827144,-0.2093023255813954,-0.1225545704454841,eo,1e-07
5,0.4120603015075377,0.3488375189837955,0.3849494949494949,0.3607758232635191,0.2062816616008105,0.2179487179487179,0.1335955710955711,0.2062816616008105,-0.6047297297297297,-0.2879861345338828,eo,1e-07
6,0.4623115577889447,0.4044598436389481,0.426645528525441,0.405303945217862,0.3219635627530364,0.2804878048780488,0.2103923919423526,0.3219635627530364,0.2804878048780488,0.2103923919423526,eo,1e-07
7,0.457286432160804,0.4874353288987435,0.4596081111870586,0.4343694177858962,0.2375757575757575,-0.0063492063492063,0.0639194139194139,0.2375757575757575,-0.3095238095238095,-0.1713272056581916,eo,1e-07
8,0.4371859296482412,0.4317262525683578,0.4014720961062424,0.3776641718747498,0.2675757575757576,-0.05,0.0458266452648475,0.2675757575757576,0.3333333333333333,0.1961758506473954,eo,1e-07
9,0.4522613065326633,0.4203644592835093,0.4318562472698374,0.4124678749274218,0.3347474747474747,0.7948717948717948,0.4586042823156225,0.3347474747474747,0.7948717948717948,0.4586042823156225,eo,1e-07
10,0.4070351758793969,0.3531313131313131,0.415724453840733,0.3631067821067821,0.3782828282828283,0.4121863799283154,0.3205859435873461,0.3782828282828283,0.4121863799283154,0.3205859435873461,eo,1e-07
1,0.46,0.3798989898989898,0.3914007154308878,0.3726380507025668,0.3906572964034726,0.1878787878787878,0.2101603115301745,0.3906572964034726,-0.33125,0.2101603115301745,eo,1e-07
2,0.45,0.4103269144648455,0.4145596016184251,0.3925827951229269,0.2537554188930336,-0.1045454545454546,0.0289238539238539,0.2537554188930336,0.326797385620915,-0.2772587770285979,eo,1e-07
3,0.435,0.3948270440251572,0.439304226475279,0.3725574425574425,0.3272133822929416,0.0916666666666666,0.1216419586702605,0.3272133822929416,0.3285714285714286,0.1836655592469546,eo,1e-07
4,0.495,0.4563005972655693,0.4498893957939245,0.4313830871970406,0.2465218696827144,-0.2093023255813954,-0.0518733850129199,0.2465218696827144,-0.2093023255813954,-0.1225545704454841,eo,1e-07
5,0.4120603015075377,0.3488375189837955,0.3849494949494949,0.3607758232635191,0.2062816616008105,0.2179487179487179,0.1335955710955711,0.2062816616008105,-0.6047297297297297,-0.2879861345338828,eo,1e-07
6,0.4623115577889447,0.4044598436389481,0.426645528525441,0.405303945217862,0.3219635627530364,0.2804878048780488,0.2103923919423526,0.3219635627530364,0.2804878048780488,0.2103923919423526,eo,1e-07
7,0.457286432160804,0.4874353288987435,0.4596081111870586,0.4343694177858962,0.2375757575757575,-0.0063492063492063,0.0639194139194139,0.2375757575757575,-0.3095238095238095,-0.1713272056581916,eo,1e-07
8,0.4371859296482412,0.4317262525683578,0.4014720961062424,0.3776641718747498,0.2675757575757576,-0.05,0.0458266452648475,0.2675757575757576,0.3333333333333333,0.1961758506473954,eo,1e-07
9,0.4522613065326633,0.4203644592835093,0.4318562472698374,0.4124678749274218,0.3347474747474747,0.7948717948717948,0.4586042823156225,0.3347474747474747,0.7948717948717948,0.4586042823156225,eo,1e-07
10,0.4070351758793969,0.3531313131313131,0.415724453840733,0.3631067821067821,0.3782828282828283,0.4121863799283154,0.3205859435873461,0.3782828282828283,0.4121863799283154,0.3205859435873461,eo,1e-07
1,0.46,0.3798989898989898,0.3914007154308878,0.3726380507025668,0.3906572964034726,0.1878787878787878,0.2101603115301745,0.3906572964034726,-0.33125,0.2101603115301745,eo,1e-06
2,0.45,0.4103269144648455,0.4145596016184251,0.3925827951229269,0.2537554188930336,-0.1045454545454546,0.0289238539238539,0.2537554188930336,0.326797385620915,-0.2772587770285979,eo,1e-06
3,0.435,0.3948270440251572,0.439304226475279,0.3725574425574425,0.3272133822929416,0.0916666666666666,0.1216419586702605,0.3272133822929416,0.3285714285714286,0.1836655592469546,eo,1e-06
4,0.495,0.4563005972655693,0.4498893957939245,0.4313830871970406,0.2465218696827144,-0.2093023255813954,-0.0518733850129199,0.2465218696827144,-0.2093023255813954,-0.1225545704454841,eo,1e-06
5,0.4120603015075377,0.3488375189837955,0.3849494949494949,0.3607758232635191,0.2062816616008105,0.2179487179487179,0.1335955710955711,0.2062816616008105,-0.6047297297297297,-0.2879861345338828,eo,1e-06
6,0.4623115577889447,0.4044598436389481,0.426645528525441,0.405303945217862,0.3219635627530364,0.2804878048780488,0.2103923919423526,0.3219635627530364,0.2804878048780488,0.2103923919423526,eo,1e-06
7,0.457286432160804,0.4874353288987435,0.4596081111870586,0.4343694177858962,0.2375757575757575,-0.0063492063492063,0.0639194139194139,0.2375757575757575,-0.3095238095238095,-0.1713272056581916,eo,1e-06
8,0.4371859296482412,0.4317262525683578,0.4014720961062424,0.3776641718747498,0.2675757575757576,-0.05,0.0458266452648475,0.2675757575757576,0.3333333333333333,0.1961758506473954,eo,1e-06
9,0.4522613065326633,0.4203644592835093,0.4318562472698374,0.4124678749274218,0.3347474747474747,0.7948717948717948,0.4586042823156225,0.3347474747474747,0.7948717948717948,0.4586042823156225,eo,1e-06
10,0.4070351758793969,0.3531313131313131,0.415724453840733,0.3631067821067821,0.3782828282828283,0.4121863799283154,0.3205859435873461,0.3782828282828283,0.4121863799283154,0.3205859435873461,eo,1e-06
1,0.46,0.3798989898989898,0.3914007154308878,0.3726380507025668,0.3906572964034726,0.1878787878787878,0.2101603115301745,0.3906572964034726,-0.33125,0.2101603115301745,eo,1e-05
2,0.45,0.4103269144648455,0.4145596016184251,0.3925827951229269,0.2537554188930336,-0.1045454545454546,0.0289238539238539,0.2537554188930336,0.326797385620915,-0.2772587770285979,eo,1e-05
3,0.435,0.3948270440251572,0.439304226475279,0.3725574425574425,0.3272133822929416,0.0916666666666666,0.1216419586702605,0.3272133822929416,0.3285714285714286,0.1836655592469546,eo,1e-05
4,0.495,0.4563005972655693,0.4498893957939245,0.4313830871970406,0.2465218696827144,-0.2093023255813954,-0.0518733850129199,0.2465218696827144,-0.2093023255813954,-0.1225545704454841,eo,1e-05
5,0.4120603015075377,0.3488375189837955,0.3849494949494949,0.3607758232635191,0.2062816616008105,0.2179487179487179,0.1335955710955711,0.2062816616008105,-0.6047297297297297,-0.2879861345338828,eo,1e-05
6,0.4623115577889447,0.4044598436389481,0.426645528525441,0.405303945217862,0.3219635627530364,0.2804878048780488,0.2103923919423526,0.3219635627530364,0.2804878048780488,0.2103923919423526,eo,1e-05
7,0.457286432160804,0.4874353288987435,0.4596081111870586,0.4343694177858962,0.2375757575757575,-0.0063492063492063,0.0639194139194139,0.2375757575757575,-0.3095238095238095,-0.1713272056581916,eo,1e-05
8,0.4371859296482412,0.4317262525683578,0.4014720961062424,0.3776641718747498,0.2675757575757576,-0.05,0.0458266452648475,0.2675757575757576,0.3333333333333333,0.1961758506473954,eo,1e-05
