fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
8,0.453525641025641,0.1642625607779578,0.248484492481203,0.158502696579169,0.0149892933618843,0.0135135135135134,0.0149200220628791,0.0149892933618843,0.0135135135135134,0.0149200220628791,cp,0.01
9,0.453525641025641,0.219545192861255,0.2566145624815053,0.1914387021929496,0.0344558429973238,0.0627586206896551,0.0399502466873204,0.0344558429973238,0.0627586206896551,0.0399502466873204,cp,0.01
10,0.4407051282051282,0.2077978056426332,0.2550773857799405,0.1837461718609259,0.0626230094829128,0.0476567308537764,0.0617637703480017,0.0626230094829128,-0.0887021475256769,-0.0685552779670426,cp,0.01
1,0.4592,0.23659828514739228,0.2627284053156146,0.19907604078164826,0.052334077811784785,0.059614839988671786,0.05392751196462242,0.052334077811784785,-0.0754336425978217,-0.06182628359562627,cp,0.1
2,0.4672,0.2116526825454108,0.2650474956822107,0.22668839398877422,0.16531702971900564,0.18162996423865996,0.1709568260909612,0.16531702971900564,0.18162996423865996,0.1709568260909612,cp,0.1
3,0.4624,0.22175925925925927,0.2647108988572403,0.21430665985237562,0.10098796908612862,0.10606060606060608,0.10476839623981143,0.10098796908612862,-0.11914586342067257,-0.11220540395990349,cp,0.1
4,0.4384,0.3167922948073702,0.2608661457647455,0.18193369658079706,0.03863383275966792,0.01522538063451584,0.03643837839065239,0.03863383275966792,-0.0595028067361668,-0.046198771789136034,cp,0.1
5,0.464,0.22749999999999998,0.2697172619047619,0.22905231608028787,-0.05951849537243692,-0.1257525083612041,-0.06631485702197387,-0.05951849537243692,-0.1257525083612041,-0.06631485702197387,cp,0.1
6,0.44,0.259375,0.2556147266018115,0.17045724106213542,0.036717062634989195,0.023474178403755874,0.03573708920187796,0.036717062634989195,-0.06164383561643835,-0.040285640205695514,cp,0.1
7,0.4807692307692308,0.20519262981574538,0.25375,0.18203114640578727,0.024039767479763108,0.0077198478406802495,0.022960093699627093,0.024039767479763108,-0.010908168442415017,0.022960093699627093,cp,0.1
8,0.453525641025641,0.16426256077795787,0.248484492481203,0.15850269657916904,0.01498929336188437,0.013513513513513487,0.014920022062879179,0.01498929336188437,0.013513513513513487,0.014920022062879179,cp,0.1
9,0.453525641025641,0.21954519286125504,0.2566145624815053,0.19143870219294962,0.03445584299732385,0.0627586206896551,0.039950246687320445,0.03445584299732385,0.0627586206896551,0.039950246687320445,cp,0.1
10,0.4407051282051282,0.20779780564263323,0.2550773857799405,0.18374617186092596,0.06262300948291288,0.04765673085377642,0.06176377034800179,0.06262300948291288,-0.08870214752567694,-0.06855527796704267,cp,0.1
