fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,cp,1e-07
2,0.6081081081081081,0.6100155331937597,0.5650201792921176,0.5518865015458292,0.0386991869918699,-0.0307692307692307,-0.0026698387523129,0.0386991869918699,-0.1322751322751323,-0.0464517783857728,cp,1e-07
3,0.5743243243243243,0.530540785379495,0.5253690753690754,0.5229939839870594,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0286549707602339,cp,1e-07
4,0.6122448979591837,0.6444904531861053,0.5840909090909091,0.5741980669561563,-0.0223577235772357,-0.0681003584229391,-0.0557893096462521,-0.0223577235772357,-0.0681003584229391,0.0667958656330749,cp,1e-07
5,0.6394557823129252,0.6079317269076305,0.5682884585104708,0.5747449682933553,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2205882352941176,0.1073170731707317,cp,1e-07
6,0.6258503401360545,0.5861471861471862,0.5773357238396084,0.58064949006978,0.0968325791855203,0.125,0.1200471698113207,0.0968325791855203,0.125,-0.1230632551528074,cp,1e-07
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,cp,1e-07
8,0.5714285714285714,0.5539993775287894,0.5328304494971162,0.5211643581032784,0.0481481481481481,0.0804195804195803,0.0342257476565987,0.0481481481481481,0.1181818181818182,0.0416760484097945,cp,1e-07
9,0.5850340136054422,0.56343779677113,0.5574907273020481,0.5277855554294315,0.0403636363636363,0.1428571428571428,0.0658730158730158,0.0403636363636363,-0.1459627329192546,0.0658730158730158,cp,1e-07
10,0.6054421768707483,0.5696798493408664,0.5603864734299517,0.5631798465131799,-0.0079365079365079,0.2666666666666666,0.0761904761904762,-0.0079365079365079,0.2666666666666666,0.1922866407561576,cp,1e-07
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,cp,1e-06
2,0.6081081081081081,0.6100155331937597,0.5650201792921176,0.5518865015458292,0.0386991869918699,-0.0307692307692307,-0.0026698387523129,0.0386991869918699,-0.1322751322751323,-0.0464517783857728,cp,1e-06
3,0.5743243243243243,0.530540785379495,0.5253690753690754,0.5229939839870594,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0286549707602339,cp,1e-06
4,0.6122448979591837,0.6444904531861053,0.5840909090909091,0.5741980669561563,-0.0223577235772357,-0.0681003584229391,-0.0557893096462521,-0.0223577235772357,-0.0681003584229391,0.0667958656330749,cp,1e-06
5,0.6394557823129252,0.6079317269076305,0.5682884585104708,0.5747449682933553,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2205882352941176,0.1073170731707317,cp,1e-06
6,0.6258503401360545,0.5861471861471862,0.5773357238396084,0.58064949006978,0.0968325791855203,0.125,0.1200471698113207,0.0968325791855203,0.125,-0.1230632551528074,cp,1e-06
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,cp,1e-06
8,0.5714285714285714,0.5539993775287894,0.5328304494971162,0.5211643581032784,0.0481481481481481,0.0804195804195803,0.0342257476565987,0.0481481481481481,0.1181818181818182,0.0416760484097945,cp,1e-06
9,0.5850340136054422,0.56343779677113,0.5574907273020481,0.5277855554294315,0.0403636363636363,0.1428571428571428,0.0658730158730158,0.0403636363636363,-0.1459627329192546,0.0658730158730158,cp,1e-06
10,0.6054421768707483,0.5696798493408664,0.5603864734299517,0.5631798465131799,-0.0079365079365079,0.2666666666666666,0.0761904761904762,-0.0079365079365079,0.2666666666666666,0.1922866407561576,cp,1e-06
1,0.6013513513513513,0.5915204678362573,0.5506368028107159,0.5343040427413135,0.0584347826086956,0.1071428571428571,0.0642028718703976,0.0584347826086956,-0.25,-0.0965170278637771,cp,1e-05
2,0.6081081081081081,0.6100155331937597,0.5650201792921176,0.5518865015458292,0.0386991869918699,-0.0307692307692307,-0.0026698387523129,0.0386991869918699,-0.1322751322751323,-0.0464517783857728,cp,1e-05
3,0.5743243243243243,0.530540785379495,0.5253690753690754,0.5229939839870594,0.018359853121175,0.0248447204968944,-0.0025147466697917,0.018359853121175,0.0350877192982456,0.0286549707602339,cp,1e-05
4,0.6122448979591837,0.6444904531861053,0.5840909090909091,0.5741980669561563,-0.0223577235772357,-0.0681003584229391,-0.0557893096462521,-0.0223577235772357,-0.0681003584229391,0.0667958656330749,cp,1e-05
5,0.6394557823129252,0.6079317269076305,0.5682884585104708,0.5747449682933553,0.0882633587786259,-0.0324675324675324,0.0117988535419727,0.0882633587786259,0.2205882352941176,0.1073170731707317,cp,1e-05
6,0.6258503401360545,0.5861471861471862,0.5773357238396084,0.58064949006978,0.0968325791855203,0.125,0.1200471698113207,0.0968325791855203,0.125,-0.1230632551528074,cp,1e-05
7,0.673469387755102,0.6374092463864063,0.6155279975654291,0.615041591167064,0.1233312142403051,-0.0606060606060606,0.0396969696969697,0.1233312142403051,-0.0976744186046512,0.0396969696969697,cp,1e-05
8,0.5714285714285714,0.5539993775287894,0.5328304494971162,0.5211643581032784,0.0481481481481481,0.0804195804195803,0.0342257476565987,0.0481481481481481,0.1181818181818182,0.0416760484097945,cp,1e-05
9,0.5850340136054422,0.56343779677113,0.5574907273020481,0.5277855554294315,0.0403636363636363,0.1428571428571428,0.0658730158730158,0.0403636363636363,-0.1459627329192546,0.0658730158730158,cp,1e-05
