fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,dp,1e-07
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,dp,1e-07
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.1769053677450624,-0.0378787878787879,-0.2698412698412699,0.1849590229792704,dp,1e-07
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.0920043811610076,-0.1714285714285714,-0.047358121330724,0.0920043811610076,-0.1714285714285714,-0.0791634932724041,dp,1e-07
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.0523255813953488,-0.0451127819548872,-0.0267023279592014,0.0523255813953488,-0.1548064918851435,-0.0610521271818144,dp,1e-07
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.0789473684210526,-0.1178318931657502,-0.125,0.5918367346938775,0.2697859631657541,dp,1e-07
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.0412331406551059,0.0615384615384615,0.0136050516647531,0.0412331406551059,0.2127659574468084,0.0606727114941496,dp,1e-07
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.0241379310344827,0.0358974358974358,-0.045014245014245,-0.0241379310344827,0.0967741935483871,-0.081242532855436,dp,1e-06
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.0216216216216216,0.0667292961410608,0.1495664739884393,-0.3421052631578947,-0.1519643124906282,dp,1e-06
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,dp,1e-06
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,dp,1e-06
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,dp,1e-06
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.1769053677450624,-0.0378787878787879,-0.2698412698412699,0.1849590229792704,dp,1e-06
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.0920043811610076,-0.1714285714285714,-0.047358121330724,0.0920043811610076,-0.1714285714285714,-0.0791634932724041,dp,1e-06
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.0523255813953488,-0.0451127819548872,-0.0267023279592014,0.0523255813953488,-0.1548064918851435,-0.0610521271818144,dp,1e-06
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.0789473684210526,-0.1178318931657502,-0.125,0.5918367346938775,0.2697859631657541,dp,1e-06
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.0412331406551059,0.0615384615384615,0.0136050516647531,0.0412331406551059,0.2127659574468084,0.0606727114941496,dp,1e-06
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.0241379310344827,0.0358974358974358,-0.045014245014245,-0.0241379310344827,0.0967741935483871,-0.081242532855436,dp,1e-05
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.0216216216216216,0.0667292961410608,0.1495664739884393,-0.3421052631578947,-0.1519643124906282,dp,1e-05
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,dp,1e-05
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,dp,1e-05
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,dp,1e-05
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.1769053677450624,-0.0378787878787879,-0.2698412698412699,0.1849590229792704,dp,1e-05
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.0920043811610076,-0.1714285714285714,-0.047358121330724,0.0920043811610076,-0.1714285714285714,-0.0791634932724041,dp,1e-05
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.0523255813953488,-0.0451127819548872,-0.0267023279592014,0.0523255813953488,-0.1548064918851435,-0.0610521271818144,dp,1e-05
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.0789473684210526,-0.1178318931657502,-0.125,0.5918367346938775,0.2697859631657541,dp,1e-05
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.0412331406551059,0.0615384615384615,0.0136050516647531,0.0412331406551059,0.2127659574468084,0.0606727114941496,dp,1e-05
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.0241379310344827,0.0358974358974358,-0.045014245014245,-0.0241379310344827,0.0967741935483871,-0.081242532855436,dp,0.0001
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.0216216216216216,0.0667292961410608,0.1495664739884393,-0.3421052631578947,-0.1519643124906282,dp,0.0001
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,dp,0.0001
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,dp,0.0001
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,dp,0.0001
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.1769053677450624,-0.0378787878787879,-0.2698412698412699,0.1849590229792704,dp,0.0001
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.0920043811610076,-0.1714285714285714,-0.047358121330724,0.0920043811610076,-0.1714285714285714,-0.0791634932724041,dp,0.0001
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.0523255813953488,-0.0451127819548872,-0.0267023279592014,0.0523255813953488,-0.1548064918851435,-0.0610521271818144,dp,0.0001
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.0789473684210526,-0.1178318931657502,-0.125,0.5918367346938775,0.2697859631657541,dp,0.0001
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.0412331406551059,0.0615384615384615,0.0136050516647531,0.0412331406551059,0.2127659574468084,0.0606727114941496,dp,0.0001
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.0241379310344827,0.0358974358974358,-0.045014245014245,-0.0241379310344827,0.0967741935483871,-0.081242532855436,dp,0.001
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.0216216216216216,0.0667292961410608,0.1495664739884393,-0.3421052631578947,-0.1519643124906282,dp,0.001
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,dp,0.001
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,dp,0.001
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,dp,0.001
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.1769053677450624,-0.0378787878787879,-0.2698412698412699,0.1849590229792704,dp,0.001
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.0920043811610076,-0.1714285714285714,-0.047358121330724,0.0920043811610076,-0.1714285714285714,-0.0791634932724041,dp,0.001
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.0523255813953488,-0.0451127819548872,-0.0267023279592014,0.0523255813953488,-0.1548064918851435,-0.0610521271818144,dp,0.001
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.0789473684210526,-0.1178318931657502,-0.125,0.5918367346938775,0.2697859631657541,dp,0.001
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.0412331406551059,0.0615384615384615,0.0136050516647531,0.0412331406551059,0.2127659574468084,0.0606727114941496,dp,0.001
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.0241379310344827,0.0358974358974358,-0.045014245014245,-0.0241379310344827,0.0967741935483871,-0.081242532855436,dp,0.01
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.0216216216216216,0.0667292961410608,0.1495664739884393,-0.3421052631578947,-0.1519643124906282,dp,0.01
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.0340557275541795,-0.0666666666666666,-0.0268161279110184,0.0340557275541795,0.1585365853658536,-0.0870736808236808,dp,0.01
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,-0.0128339444735463,-0.1693548387096774,-0.0846774193548387,dp,0.01
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.2466802860061286,0.2571428571428572,0.148967698967699,0.2466802860061286,0.2571428571428572,0.148967698967699,dp,0.01
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.1769053677450624,-0.0378787878787879,-0.2698412698412699,0.1849590229792704,dp,0.01
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.0920043811610076,-0.1714285714285714,-0.047358121330724,0.0920043811610076,-0.1714285714285714,-0.0791634932724041,dp,0.01
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.0523255813953488,-0.0451127819548872,-0.0267023279592014,0.0523255813953488,-0.1548064918851435,-0.0610521271818144,dp,0.01
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.0789473684210526,-0.1178318931657502,-0.125,0.5918367346938775,0.2697859631657541,dp,0.01
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.0412331406551059,0.0615384615384615,0.0136050516647531,0.0412331406551059,0.2127659574468084,0.0606727114941496,dp,0.01
1,0.7195767195767195,0.6479597998619738,0.6285216940556747,0.634413376465862,-0.02413793103448275,0.03589743589743588,-0.045014245014245016,-0.02413793103448275,0.09677419354838712,-0.08124253285543606,dp,0.1
2,0.6613756613756614,0.5768129474011827,0.5824805148321025,0.5792924127988524,0.1495664739884393,-0.021621621621621623,0.06672929614106084,0.1495664739884393,-0.34210526315789475,-0.15196431249062828,dp,0.1
3,0.7248677248677249,0.6642206679419735,0.6349600314308597,0.6447570947570948,0.03405572755417954,-0.06666666666666665,-0.026816127911018416,0.03405572755417954,0.15853658536585363,-0.08707368082368086,dp,0.1
4,0.6507936507936508,0.5684523809523809,0.5587388801674517,0.5602617815383772,-0.012833944473546355,-0.16935483870967744,-0.08467741935483872,-0.012833944473546355,-0.16935483870967744,-0.08467741935483872,dp,0.1
5,0.708994708994709,0.6535677199228601,0.6446933962264151,0.6447491663856731,0.24668028600612868,0.25714285714285723,0.148967698967699,0.24668028600612868,0.25714285714285723,0.148967698967699,dp,0.1
6,0.6648936170212766,0.6435087719298246,0.6205738705738706,0.6249786871270248,-0.0378787878787879,-0.2698412698412699,-0.17690536774506244,-0.0378787878787879,-0.2698412698412699,0.18495902297927042,dp,0.1
7,0.6968085106382979,0.5694953194953195,0.5884884884884886,0.5716988549805887,0.09200438116100765,-0.17142857142857143,-0.04735812133072406,0.09200438116100765,-0.17142857142857143,-0.07916349327240418,dp,0.1
8,0.6914893617021277,0.6208684231506775,0.6024187452758881,0.6075064330840876,0.05232558139534885,-0.045112781954887216,-0.026702327959201487,0.05232558139534885,-0.1548064918851435,-0.061052127181814436,dp,0.1
9,0.6436170212765957,0.5937134502923976,0.5974249348862352,0.5952140888620018,-0.125,-0.07894736842105265,-0.11783189316575021,-0.125,0.5918367346938775,0.2697859631657541,dp,0.1
10,0.6542553191489362,0.5929050454194305,0.5924242424242424,0.5923167857695518,0.04123314065510597,0.06153846153846154,0.013605051664753162,0.04123314065510597,0.21276595744680848,0.06067271149414967,dp,0.1
