fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
1,0.7102300538423887,0.6810561011720432,0.6969777141573076,0.6771581261637789,0.0879115409229894,0.1450675197637577,0.0910684243512767,0.0879115409229894,0.1450675197637577,0.0910684243512767,dp,1e-07
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.1231168335386697,0.0691652667554886,0.0811542983064454,0.1231168335386697,-0.0872503840245776,0.0811542983064454,dp,1e-07
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974,0.0279667858378503,0.0482143532232608,0.08887983765974,-0.0575981850344669,0.0482143532232608,dp,1e-07
4,0.701419481155164,0.6699873444675676,0.6864665676029142,0.6669621964337856,0.1017282965173784,0.087251828631139,0.079861769142769,0.1017282965173784,-0.1121987951807228,-0.0821579211993173,dp,1e-07
5,0.6720509055310817,0.6374166151011763,0.6526694338413429,0.6401192170905551,0.0630716825195912,0.0079075425790754,0.035003659599292,0.0630716825195912,-0.0678294573643411,0.035003659599292,dp,1e-07
6,0.6877141458639257,0.6630092021174329,0.6824291866025449,0.6658234815980693,0.0886896964706763,0.1000089055125122,0.0724113287487894,0.0886896964706763,0.1000089055125122,0.0724113287487894,dp,1e-07
7,0.6823299069995106,0.6586537878350854,0.6813273118958971,0.6589781720262118,0.1015442010730562,0.1216434169944257,0.0902765340866744,0.1015442010730562,0.1216434169944257,0.0902765340866744,dp,1e-07
8,0.6993143976493633,0.677637049905797,0.6939020475496331,0.6783778787384992,0.1091752035021085,0.0384079293789685,0.0615635473095217,0.1091752035021085,-0.090994275589478,0.0615635473095217,dp,1e-07
9,0.6733594515181195,0.6428572924438162,0.6641213094518201,0.6440367952706598,0.108318323910217,0.0352634695085849,0.0684936635231979,0.108318323910217,-0.1328438811032759,-0.0847106712782013,dp,1e-07
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.0988726865851186,0.0598553345388788,0.0731843998102637,0.0988726865851186,-0.0950079744816587,-0.0778438931891834,dp,1e-07
1,0.6828193832599119,0.6584113355820885,0.6638231301474438,0.6599373465788153,0.0935913389746142,0.0124580885293303,0.0434069591588257,0.0935913389746142,-0.0441907595618875,0.0434069591588257,dp,1e-06
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.1231168335386697,0.0691652667554886,0.0811542983064454,0.1231168335386697,-0.0872503840245776,0.0811542983064454,dp,1e-06
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974,0.0279667858378503,0.0482143532232608,0.08887983765974,-0.0575981850344669,0.0482143532232608,dp,1e-06
4,0.6950562897699462,0.6642086969956108,0.6827961458932587,0.6651574072469163,0.1287598257821582,0.0732827366221195,0.0919286045227021,0.1287598257821582,-0.1453313253012048,-0.0972758747247914,dp,1e-06
5,0.6774351443954968,0.6455225179249614,0.6588798649537938,0.6478603504275572,0.0776017720529382,0.0002027575020275,0.040820451190116,0.0776017720529382,-0.0780293757649938,0.040820451190116,dp,1e-06
6,0.6886930983847284,0.6642190397571816,0.683457993186907,0.6670517984356087,0.0898424342228376,0.1033930002671654,0.074103376126116,0.0898424342228376,0.1033930002671654,0.074103376126116,dp,1e-06
7,0.6823299069995106,0.6586537878350854,0.6813273118958971,0.6589781720262118,0.1015442010730562,0.1216434169944257,0.0902765340866744,0.1015442010730562,0.1216434169944257,0.0902765340866744,dp,1e-06
8,0.6689520078354554,0.6456805742520029,0.6606702938897352,0.6481012833073357,0.109330337639643,0.0583088121418615,0.0737608705691781,0.109330337639643,-0.0996660760528826,-0.078214127688868,dp,1e-06
9,0.6733594515181195,0.6428572924438162,0.6641213094518201,0.6440367952706598,0.108318323910217,0.0352634695085849,0.0684936635231979,0.108318323910217,-0.1328438811032759,-0.0847106712782013,dp,1e-06
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.0988726865851186,0.0598553345388788,0.0731843998102637,0.0988726865851186,-0.0950079744816587,-0.0778438931891834,dp,1e-06
1,0.6828193832599119,0.6584113355820885,0.6638231301474438,0.6599373465788153,0.0935913389746142,0.0124580885293303,0.0434069591588257,0.0935913389746142,-0.0441907595618875,0.0434069591588257,dp,1e-05
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.1231168335386697,0.0691652667554886,0.0811542983064454,0.1231168335386697,-0.0872503840245776,0.0811542983064454,dp,1e-05
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974,0.0279667858378503,0.0482143532232608,0.08887983765974,-0.0575981850344669,0.0482143532232608,dp,1e-05
4,0.6901615271659325,0.6591513401604462,0.6767529756298768,0.662106777580919,0.1126897915979801,0.0975086619369741,0.0912917965613099,0.1126897915979801,-0.1278962001853568,0.0912917965613099,dp,1e-05
5,0.6979931473323544,0.6688774398876096,0.6861941192619851,0.6711886784976778,0.0777060104610688,0.0202757502027575,0.0457759277908089,0.0777060104610688,-0.0795933632530939,0.0457759277908089,dp,1e-05
6,0.6886930983847284,0.6642190397571816,0.683457993186907,0.6670517984356087,0.0898424342228376,0.1033930002671654,0.074103376126116,0.0898424342228376,0.1033930002671654,0.074103376126116,dp,1e-05
7,0.6607929515418502,0.6356565270931823,0.6549848600215303,0.6398362494653899,0.0904194150112497,0.1097026116974618,0.0817102366759852,0.0904194150112497,0.1097026116974618,0.0817102366759852,dp,1e-05
8,0.6831537708129285,0.6579856717336429,0.6812960828223842,0.6579787778249723,0.1001185795419085,0.0494295596510246,0.0650007095556827,0.1001185795419085,-0.0997682976693471,0.0650007095556827,dp,1e-05
9,0.6684622918707149,0.6368416089735578,0.6576449073380852,0.6383048986260761,0.1095080919054579,0.0281586737714624,0.0676246288031161,0.1095080919054579,-0.1282915290547175,-0.0799883113008888,dp,1e-05
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.0988726865851186,0.0598553345388788,0.0731843998102637,0.0988726865851186,-0.0950079744816587,-0.0778438931891834,dp,1e-05
1,0.6828193832599119,0.6584113355820885,0.6638231301474438,0.6599373465788153,0.0935913389746142,0.0124580885293303,0.0434069591588257,0.0935913389746142,-0.0441907595618875,0.0434069591588257,dp,0.0001
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.1231168335386697,0.0691652667554886,0.0811542983064454,0.1231168335386697,-0.0872503840245776,0.0811542983064454,dp,0.0001
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974,0.0279667858378503,0.0482143532232608,0.08887983765974,-0.0575981850344669,0.0482143532232608,dp,0.0001
4,0.6852667645619187,0.6548951315627082,0.6725880515344084,0.6588043449299327,0.1173558451474084,0.1011384260023098,0.0960344744957007,0.1173558451474084,-0.1351367006487488,0.0960344744957007,dp,0.0001
5,0.6862457170827215,0.6556513048154753,0.6689644026452722,0.656106233963104,0.0789643169592167,0.0038523925385239,0.041765929630961,0.0789643169592167,-0.089657282741738,-0.0533322541974395,dp,0.0001
6,0.6877141458639257,0.6630092021174329,0.6824291866025449,0.6658234815980693,0.0886896964706763,0.1000089055125122,0.0724113287487894,0.0886896964706763,0.1000089055125122,0.0724113287487894,dp,0.0001
7,0.6823299069995106,0.6586537878350854,0.6813273118958971,0.6589781720262118,0.1015442010730562,0.1216434169944257,0.0902765340866744,0.1015442010730562,0.1216434169944257,0.0902765340866744,dp,0.0001
8,0.6694417238001958,0.6461866198935164,0.6612581833665137,0.6485751607059539,0.1087472472606342,0.0583088121418615,0.0733176081578305,0.1087472472606342,0.1007421150278292,-0.078214127688868,dp,0.0001
9,0.6709108716944172,0.6407226404999992,0.661909031149512,0.6428303565615928,0.1047671465837014,0.0254825340438129,0.0627900554427879,0.1047671465837014,-0.1340117230503733,-0.0830883524571671,dp,0.0001
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.0988726865851186,0.0598553345388788,0.0731843998102637,0.0988726865851186,-0.0950079744816587,-0.0778438931891834,dp,0.0001
1,0.6828193832599119,0.6584113355820885,0.6638231301474438,0.6599373465788153,0.0935913389746142,0.0124580885293303,0.0434069591588257,0.0935913389746142,-0.0441907595618875,0.0434069591588257,dp,0.001
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.1231168335386697,0.0691652667554886,0.0811542983064454,0.1231168335386697,-0.0872503840245776,0.0811542983064454,dp,0.001
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974,0.0279667858378503,0.0482143532232608,0.08887983765974,-0.0575981850344669,0.0482143532232608,dp,0.001
4,0.7033773861967695,0.6718632481226146,0.6834843127795729,0.6656712549405153,0.1041263946971143,0.0908815926964747,0.0818869172576063,0.1041263946971143,-0.1076227988878592,0.0818869172576063,dp,0.001
5,0.6779246206558982,0.6459028747753074,0.6595180094987484,0.6481816607660974,0.0796735104145338,-0.0016220600162206,0.0415869418388563,0.0796735104145338,-0.0780293757649938,0.0415869418388563,dp,0.001
6,0.6867351933431228,0.6619509197188115,0.6811760537704646,0.6648606293037489,0.0898424342228376,0.1000089055125122,0.0732854546229153,0.0898424342228376,0.1000089055125122,0.0732854546229153,dp,0.001
7,0.6676456191874695,0.6430714546882211,0.6624023388089006,0.6449739683484892,0.1125151439395396,0.1419314677004046,0.1062713630352155,0.1125151439395396,0.1419314677004046,0.1062713630352155,dp,0.001
8,0.6831537708129285,0.6579856717336429,0.6812960828223842,0.6579787778249723,0.1001185795419085,0.0494295596510246,0.0650007095556827,0.1001185795419085,-0.0997682976693471,0.0650007095556827,dp,0.001
9,0.6704211557296768,0.6392996978890598,0.6606118055917523,0.64094713711229,0.1101029759030784,0.0317110716400236,0.0689536005459835,0.1101029759030784,-0.1328438811032759,-0.083732197696988,dp,0.001
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.0988726865851186,0.0598553345388788,0.0731843998102637,0.0988726865851186,-0.0950079744816587,-0.0778438931891834,dp,0.001
1,0.7102300538423887,0.6810561011720432,0.6969777141573076,0.6771581261637789,0.0879115409229894,0.1450675197637577,0.0910684243512767,0.0879115409229894,0.1450675197637577,0.0910684243512767,dp,0.01
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.1231168335386697,0.0691652667554886,0.0811542983064454,0.1231168335386697,-0.0872503840245776,0.0811542983064454,dp,0.01
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974,0.0279667858378503,0.0482143532232608,0.08887983765974,-0.0575981850344669,0.0482143532232608,dp,0.01
4,0.6886930983847284,0.6590640140507974,0.6768349576664571,0.66233877091835,0.1203404535910739,0.0896166749161304,0.0927553758921563,0.1203404535910739,-0.1429564411492122,-0.0989702770291986,dp,0.01
5,0.671071953010279,0.6357103077225031,0.6504535318297754,0.6378468685785759,0.0748208402360255,0.0181467964314679,0.0464258075338916,0.0748208402360255,-0.0736094111247109,0.0464258075338916,dp,0.01
6,0.6823299069995106,0.6574866084942288,0.6759054266999488,0.6609945498553406,0.092935738612972,0.1017009528898388,0.076510075809698,0.092935738612972,0.1017009528898388,0.076510075809698,dp,0.01
7,0.6607929515418502,0.6356565270931823,0.6549848600215303,0.6398362494653899,0.0904194150112497,0.1097026116974618,0.0817102366759852,0.0904194150112497,0.1097026116974618,0.0817102366759852,dp,0.01
8,0.6723800195886386,0.6484437049000867,0.6604962553153509,0.6509808147261514,0.1183744795428,0.0467451344793763,0.0746279679081482,0.1183744795428,-0.0784550906364999,0.0746279679081482,dp,0.01
9,0.6723800195886386,0.6415053522165853,0.6630763773724053,0.6428256839635992,0.1077234399125965,0.0317110716400236,0.0671646917803305,0.1077234399125965,-0.1328438811032759,-0.083732197696988,dp,0.01
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.0988726865851186,0.0598553345388788,0.0731843998102637,0.0988726865851186,-0.0950079744816587,-0.0778438931891834,dp,0.01
1,0.7028879099363681,0.6740095014067616,0.6831719551182487,0.6693756052096336,0.07836521368129132,0.05063213264019195,0.048575816700146816,0.07836521368129132,0.16866725507502212,0.11033235527288002,dp,0.1
2,0.6901615271659325,0.6662629902310261,0.6768538172902744,0.6683169312294979,0.12311683353866976,0.06916526675548862,0.08115429830644547,0.12311683353866976,-0.08725038402457763,0.08115429830644547,dp,0.1
3,0.6774351443954968,0.6475018672405874,0.6705292583906882,0.6470855164514319,0.08887983765974006,0.02796678583785034,0.04821435322326086,0.08887983765974006,-0.0575981850344669,0.04821435322326086,dp,0.1
4,0.6852667645619187,0.6548951315627082,0.6725880515344084,0.6588043449299327,0.1173558451474084,0.10113842600230988,0.09603447449570077,0.1173558451474084,-0.13513670064874883,0.09603447449570077,dp,0.1
5,0.6779246206558982,0.6459028747753074,0.6595180094987484,0.6481816607660974,0.07967351041453383,-0.0016220600162206167,0.04158694183885633,0.07967351041453383,-0.0780293757649938,0.04158694183885633,dp,0.1
6,0.6862457170827215,0.6618753739479738,0.6786749241170105,0.6643391646208774,0.08738350986189602,0.09092528275002226,0.06762573724328629,0.08738350986189602,0.09092528275002226,0.06762573724328629,dp,0.1
7,0.6647087616250612,0.6404616721868321,0.6601152991323256,0.6443745872965555,0.10441529970577487,0.11638040802467392,0.09210843515285118,0.10441529970577487,0.11638040802467392,0.09210843515285118,dp,0.1
8,0.6733594515181195,0.6518169945262978,0.6663088210410507,0.6545887413324887,0.12055170692130066,0.06189664963089153,0.08071599417225672,0.12055170692130066,-0.11764004361455638,-0.08881138606048089,dp,0.1
9,0.67384916748286,0.6436974127869273,0.6644564216806158,0.6450392527285197,0.10456280969809226,0.025482534043812954,0.062302171233973476,0.10456280969809226,-0.13284388110327594,-0.08250443148361848,dp,0.1
10,0.6709108716944172,0.6439112775673311,0.6567759896304404,0.6455747605679308,0.09887268658511866,0.05985533453887887,0.07318439981026374,0.09887268658511866,-0.09500797448165876,-0.07784389318918347,dp,0.1
