fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
1,0.7248322147651006,0.7126465201465202,0.7228847464141582,0.7146128260860369,-0.0129198966408268,-0.0357142857142857,-0.0257421150278293,-0.0129198966408268,0.375,0.2117424242424242,eo,1e-07
2,0.5973154362416108,0.6015411140583555,0.6087859999851585,0.6041599878817924,0.1007570295602018,0.1666666666666666,0.1116199712643677,0.1007570295602018,0.2664576802507837,0.1116199712643677,eo,1e-07
3,0.7181208053691275,0.6918452380952381,0.6950725952813067,0.6878874718679671,0.0580470162748643,0.0777777777777778,0.0301457194899818,0.0580470162748643,0.4166666666666666,0.2283333333333333,eo,1e-07
4,0.7114093959731543,0.686060429134433,0.6945705729337444,0.6845480474476876,0.0214879017695918,0.0769230769230768,0.036339522546419,0.0214879017695918,0.7058823529411764,0.3315386263795135,eo,1e-07
5,0.6644295302013423,0.6327909993232573,0.6531063321385903,0.6351249988338211,0.0246704331450094,-0.117056856187291,-0.03954724704238,0.0246704331450094,0.5772727272727273,0.296969696969697,eo,1e-07
6,0.6778523489932886,0.6788234189524512,0.6871240850163154,0.679208032699831,0.0294755877034358,-0.2979797979797979,-0.1252332999346058,0.0294755877034358,0.4278846153846153,-0.2547348484848484,eo,1e-07
7,0.6778523489932886,0.6399286987522281,0.6705322128851541,0.6484427912172216,0.0461479786422578,-0.047008547008547,-0.0424436674436674,0.0461479786422578,0.4126984126984127,0.1894771406215068,eo,1e-07
8,0.6241610738255033,0.614962143897319,0.654449286345838,0.6140947508234823,-0.0404040404040403,0.0272727272727273,-0.0134897360703812,-0.0404040404040403,0.707070707070707,0.3215820331685849,eo,1e-07
9,0.6644295302013423,0.6388743128435783,0.6479835611012081,0.6421494581069049,0.0527266161068978,0.0222222222222222,0.0108550947260624,0.0527266161068978,0.5357142857142857,0.2749255952380952,eo,1e-07
10,0.6644295302013423,0.666715839940992,0.6727752234993615,0.6682788505912238,0.1052252252252252,-0.111111111111111,-0.0183085919928024,0.1052252252252252,0.4048582995951417,0.2222990777338603,eo,1e-07
1,0.7248322147651006,0.7126465201465202,0.7228847464141582,0.7146128260860369,-0.0129198966408268,-0.0357142857142857,-0.0257421150278293,-0.0129198966408268,0.375,0.2117424242424242,eo,1e-06
2,0.6241610738255033,0.6230665839536809,0.6354778972520908,0.6223423890246009,0.072819033886085,0.1833333333333333,0.1027119252873563,0.072819033886085,0.2456140350877193,0.1027119252873563,eo,1e-06
3,0.7046979865771812,0.6835245571658615,0.6816727162734423,0.6770967741935483,0.0580470162748643,0.0777777777777778,0.0301457194899818,0.0580470162748643,0.4777777777777778,0.236031746031746,eo,1e-06
4,0.697986577181208,0.6679556479556479,0.6751502830786718,0.6568634112808324,0.008667388949079,0.0769230769230768,0.0286472148541113,0.008667388949079,0.7058823529411764,0.3397353476909889,eo,1e-06
5,0.6644295302013423,0.6423189584180296,0.6564468339307049,0.6402485096602744,-0.0086629001883239,-0.2040133779264215,-0.0904881944791095,-0.0086629001883239,0.6272727272727273,0.3186958874458874,eo,1e-06
6,0.7046979865771812,0.7079107657048833,0.7068259987653231,0.7065594352819208,0.0009041591320072,-0.3888888888888888,-0.1791624216603377,0.0009041591320072,0.4423076923076923,0.2838104877578561,eo,1e-06
7,0.6778523489932886,0.6399286987522281,0.6705322128851541,0.6484427912172216,0.0461479786422578,-0.047008547008547,-0.0424436674436674,0.0461479786422578,0.4126984126984127,0.1894771406215068,eo,1e-06
8,0.6241610738255033,0.614962143897319,0.654449286345838,0.6140947508234823,-0.0404040404040403,0.0272727272727273,-0.0134897360703812,-0.0404040404040403,0.707070707070707,0.3215820331685849,eo,1e-06
9,0.6644295302013423,0.6388743128435783,0.6479835611012081,0.6421494581069049,0.0527266161068978,0.0222222222222222,0.0108550947260624,0.0527266161068978,0.5357142857142857,0.2749255952380952,eo,1e-06
10,0.6308724832214765,0.6348059348059347,0.6500421455938696,0.638852604418642,0.1318918918918918,0.0,0.037246963562753,0.1318918918918918,0.4048582995951417,-0.2285685541822362,eo,1e-06
1,0.7248322147651006,0.7126465201465202,0.7228847464141582,0.7146128260860369,-0.0129198966408268,-0.0357142857142857,-0.0257421150278293,-0.0129198966408268,0.375,0.2117424242424242,eo,1e-05
2,0.610738255033557,0.6198644688644688,0.623336264535423,0.620854974655301,0.1144556596971881,0.2333333333333332,0.1449533045977011,0.1144556596971881,0.2664576802507837,0.1449533045977011,eo,1e-05
3,0.7181208053691275,0.6897099797365754,0.6950725952813067,0.6875804343242674,0.0580470162748643,0.0777777777777778,0.0301457194899818,0.0580470162748643,0.4166666666666666,0.2283333333333333,eo,1e-05
4,0.697986577181208,0.6679556479556479,0.6751502830786718,0.6568634112808324,0.008667388949079,0.0769230769230768,0.0286472148541113,0.008667388949079,0.7058823529411764,0.3397353476909889,eo,1e-05
5,0.6778523489932886,0.646169922031991,0.6632616487455196,0.648330745341615,0.0299435028248587,-0.0301003344481606,-0.0069385513902062,0.0299435028248587,0.6272727272727273,0.3115530303030303,eo,1e-05
6,0.6845637583892618,0.6971721610391339,0.6950348355234148,0.6912972085385879,0.0151898734177215,-0.3333333333333333,-0.1511067889228489,0.0151898734177215,0.4278846153846153,0.2740926836321573,eo,1e-05
7,0.6778523489932886,0.6399286987522281,0.6705322128851541,0.6484427912172216,0.0461479786422578,-0.047008547008547,-0.0424436674436674,0.0461479786422578,0.4126984126984127,0.1894771406215068,eo,1e-05
8,0.6241610738255033,0.614962143897319,0.654449286345838,0.6140947508234823,-0.0404040404040403,0.0272727272727273,-0.0134897360703812,-0.0404040404040403,0.707070707070707,0.3215820331685849,eo,1e-05
9,0.6644295302013423,0.6388743128435783,0.6479835611012081,0.6421494581069049,0.0527266161068978,0.0222222222222222,0.0108550947260624,0.0527266161068978,0.5357142857142857,0.2749255952380952,eo,1e-05
10,0.6442953020134228,0.6539206349206349,0.6624942528735632,0.6513771023648938,0.1185585585585585,0.0,0.0284750337381916,0.1185585585585585,0.4048582995951417,0.2132081686429512,eo,1e-05
1,0.7248322147651006,0.7126465201465202,0.7228847464141582,0.7146128260860369,-0.0129198966408268,-0.0357142857142857,-0.0257421150278293,-0.0129198966408268,0.375,0.2117424242424242,eo,0.0001
2,0.610738255033557,0.6198644688644688,0.623336264535423,0.620854974655301,0.1144556596971881,0.2333333333333332,0.1449533045977011,0.1144556596971881,0.2664576802507837,0.1449533045977011,eo,0.0001
3,0.7181208053691275,0.6897099797365754,0.6950725952813067,0.6875804343242674,0.0580470162748643,0.0777777777777778,0.0301457194899818,0.0580470162748643,0.4166666666666666,0.2283333333333333,eo,0.0001
4,0.6845637583892618,0.6495055821371611,0.6608990753492032,0.6399984362375877,0.008667388949079,0.0769230769230768,0.0286472148541113,0.008667388949079,0.7058823529411764,0.3489946069502482,eo,0.0001
5,0.6778523489932886,0.6463485593176262,0.6669653524492234,0.6468017252407844,-0.0145009416195857,-0.117056856187291,-0.0653421853940997,-0.0145009416195857,0.6272727272727273,0.3044101731601731,eo,0.0001
6,0.6577181208053692,0.659416817906836,0.6654202310609401,0.6610905856595511,0.0453887884267631,-0.1717171717171717,-0.0621019868032927,0.0453887884267631,0.5048076923076923,0.3142250658698027,eo,0.0001
7,0.6778523489932886,0.6399286987522281,0.6705322128851541,0.6484427912172216,0.0461479786422578,-0.047008547008547,-0.0424436674436674,0.0461479786422578,0.4126984126984127,0.1894771406215068,eo,0.0001
8,0.6241610738255033,0.614962143897319,0.654449286345838,0.6140947508234823,-0.0404040404040403,0.0272727272727273,-0.0134897360703812,-0.0404040404040403,0.707070707070707,0.3215820331685849,eo,0.0001
9,0.6644295302013423,0.6388743128435783,0.6479835611012081,0.6421494581069049,0.0527266161068978,0.0222222222222222,0.0108550947260624,0.0527266161068978,0.5357142857142857,0.2749255952380952,eo,0.0001
10,0.6375838926174496,0.641867391867392,0.6569386973180076,0.6451943755169561,0.1183783783783783,0.0,0.0295546558704453,0.1183783783783783,0.534412955465587,0.280526149863941,eo,0.0001
1,0.7248322147651006,0.7126465201465202,0.7228847464141582,0.7146128260860369,-0.0129198966408268,-0.0357142857142857,-0.0257421150278293,-0.0129198966408268,0.375,0.2117424242424242,eo,0.001
2,0.6375838926174496,0.6508295625942685,0.6502248120691319,0.6433089201380839,0.1155371304974765,0.2166666666666666,0.1374281609195402,0.1155371304974765,0.2575757575757575,0.1374281609195402,eo,0.001
3,0.7046979865771812,0.6706623606889565,0.6798427102238355,0.6706915454353786,0.0580470162748643,0.0777777777777778,0.0301457194899818,0.0580470162748643,0.3055555555555556,-0.1902564102564102,eo,0.001
4,0.6912751677852349,0.6611351351351351,0.6692679301374953,0.6497316836566873,0.008667388949079,0.0769230769230768,0.0286472148541113,0.008667388949079,0.6470588235294117,0.3103235829851066,eo,0.001
5,0.6644295302013423,0.6327909993232573,0.6531063321385903,0.6351249988338211,0.0246704331450094,-0.117056856187291,-0.03954724704238,0.0246704331450094,0.5772727272727273,0.296969696969697,eo,0.001
6,0.6912751677852349,0.7043607243607244,0.6999029896816298,0.6996056978767963,0.0294755877034358,-0.2424242424242424,-0.1056522434683034,0.0294755877034358,0.4278846153846153,0.2661561756956493,eo,0.001
7,0.6845637583892618,0.6524732620320857,0.6785322128851541,0.6597274282349203,0.0461479786422578,-0.047008547008547,-0.0424436674436674,0.0461479786422578,0.4126984126984127,0.1894771406215068,eo,0.001
