fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,0.154985754985755,eo,1e-06
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,eo,1e-06
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.1452012383900928,0.3333333333333333,0.1768335071254779,0.1452012383900928,0.3333333333333333,0.1768335071254779,eo,1e-06
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,1e-06
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.3375893769152195,0.2571428571428572,0.2323010323010323,0.3375893769152195,-0.4313725490196078,-0.2708043847460244,eo,1e-06
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.4734848484848484,0.3238095238095237,0.3237368229734642,0.4734848484848484,-0.4489795918367347,0.3237368229734642,eo,1e-06
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.4499999999999999,0.2864155251141552,0.3072289156626506,0.4499999999999999,0.2864155251141552,eo,1e-06
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.1548064918851435,-0.1445288913814702,eo,1e-06
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.0508720930232557,0.0921052631578946,0.0547590992406388,0.0508720930232557,0.0921052631578946,0.0547590992406388,eo,1e-06
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.1745664739884393,0.2102564102564103,0.1454267125908917,0.1745664739884393,0.2102564102564103,0.1454267125908917,eo,1e-06
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,0.154985754985755,eo,1e-05
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,eo,1e-05
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.1452012383900928,0.3333333333333333,0.1768335071254779,0.1452012383900928,0.3333333333333333,0.1768335071254779,eo,1e-05
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,1e-05
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.3375893769152195,0.2571428571428572,0.2323010323010323,0.3375893769152195,-0.4313725490196078,-0.2708043847460244,eo,1e-05
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.4734848484848484,0.3238095238095237,0.3237368229734642,0.4734848484848484,-0.4489795918367347,0.3237368229734642,eo,1e-05
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.4499999999999999,0.2864155251141552,0.3072289156626506,0.4499999999999999,0.2864155251141552,eo,1e-05
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.1548064918851435,-0.1445288913814702,eo,1e-05
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.0508720930232557,0.0921052631578946,0.0547590992406388,0.0508720930232557,0.0921052631578946,0.0547590992406388,eo,1e-05
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.1745664739884393,0.2102564102564103,0.1454267125908917,0.1745664739884393,0.2102564102564103,0.1454267125908917,eo,1e-05
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,0.154985754985755,eo,0.0001
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,eo,0.0001
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.1452012383900928,0.3333333333333333,0.1768335071254779,0.1452012383900928,0.3333333333333333,0.1768335071254779,eo,0.0001
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,0.0001
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.3375893769152195,0.2571428571428572,0.2323010323010323,0.3375893769152195,-0.4313725490196078,-0.2708043847460244,eo,0.0001
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.4734848484848484,0.3238095238095237,0.3237368229734642,0.4734848484848484,-0.4489795918367347,0.3237368229734642,eo,0.0001
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.4499999999999999,0.2864155251141552,0.3072289156626506,0.4499999999999999,0.2864155251141552,eo,0.0001
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.1548064918851435,-0.1445288913814702,eo,0.0001
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.0508720930232557,0.0921052631578946,0.0547590992406388,0.0508720930232557,0.0921052631578946,0.0547590992406388,eo,0.0001
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.1745664739884393,0.2102564102564103,0.1454267125908917,0.1745664739884393,0.2102564102564103,0.1454267125908917,eo,0.0001
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,0.154985754985755,eo,0.001
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,eo,0.001
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.1452012383900928,0.3333333333333333,0.1768335071254779,0.1452012383900928,0.3333333333333333,0.1768335071254779,eo,0.001
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,0.001
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.3375893769152195,0.2571428571428572,0.2323010323010323,0.3375893769152195,-0.4313725490196078,-0.2708043847460244,eo,0.001
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.4734848484848484,0.3238095238095237,0.3237368229734642,0.4734848484848484,-0.4489795918367347,0.3237368229734642,eo,0.001
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.4499999999999999,0.2864155251141552,0.3072289156626506,0.4499999999999999,0.2864155251141552,eo,0.001
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.1548064918851435,-0.1445288913814702,eo,0.001
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.0508720930232557,0.0921052631578946,0.0547590992406388,0.0508720930232557,0.0921052631578946,0.0547590992406388,eo,0.001
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.1745664739884393,0.2102564102564103,0.1454267125908917,0.1745664739884393,0.2102564102564103,0.1454267125908917,eo,0.001
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.1091954022988505,0.4358974358974359,0.154985754985755,0.1091954022988505,0.4358974358974359,0.154985754985755,eo,0.01
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.2005057803468208,-0.0486486486486487,0.0949938574938574,0.2005057803468208,-0.3157894736842105,-0.1661568451042135,eo,0.01
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.1452012383900928,0.3333333333333333,0.1768335071254779,0.1452012383900928,0.3333333333333333,0.1768335071254779,eo,0.01
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.0935044525929806,0.0766129032258065,0.0383064516129032,0.0935044525929806,-0.1458333333333333,-0.1016856229556943,eo,0.01
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.3375893769152195,0.2571428571428572,0.2323010323010323,0.3375893769152195,-0.4313725490196078,-0.2708043847460244,eo,0.01
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.4734848484848484,0.3238095238095237,0.3237368229734642,0.4734848484848484,-0.4489795918367347,0.3237368229734642,eo,0.01
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.4499999999999999,0.2864155251141552,0.3072289156626506,0.4499999999999999,0.2864155251141552,eo,0.01
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.0465116279069767,-0.0451127819548872,-0.0304336712427835,0.0465116279069767,-0.1548064918851435,-0.1445288913814702,eo,0.01
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.0508720930232557,0.0921052631578946,0.0547590992406388,0.0508720930232557,0.0921052631578946,0.0547590992406388,eo,0.01
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.1745664739884393,0.2102564102564103,0.1454267125908917,0.1745664739884393,0.2102564102564103,0.1454267125908917,eo,0.01
1,0.7248677248677249,0.6547870004391744,0.6357367012706819,0.6401553763939085,0.10919540229885055,0.4358974358974359,0.154985754985755,0.10919540229885055,0.4358974358974359,0.154985754985755,eo,0.1
2,0.671957671957672,0.5776593901593902,0.5885762496438981,0.581929181929182,0.20050578034682082,-0.04864864864864871,0.09499385749385747,0.20050578034682082,-0.3157894736842105,-0.16615684510421352,eo,0.1
3,0.7354497354497355,0.6793957307060756,0.6478383728485727,0.6566055443414488,0.14520123839009286,0.33333333333333337,0.17683350712547793,0.14520123839009286,0.33333333333333337,0.17683350712547793,eo,0.1
4,0.6825396825396826,0.6273187741173166,0.612157683586255,0.6109902351253368,0.09350445259298062,0.0766129032258065,0.03830645161290325,0.09350445259298062,-0.14583333333333331,-0.1016856229556943,eo,0.1
5,0.708994708994709,0.6516952470440843,0.6390592243186582,0.6375588532815675,0.33758937691521956,0.25714285714285723,0.23230103230103233,0.33758937691521956,-0.43137254901960786,-0.2708043847460244,eo,0.1
6,0.6702127659574468,0.6481200744014021,0.626984126984127,0.6309665391148824,0.47348484848484845,0.32380952380952377,0.3237368229734642,0.47348484848484845,-0.4489795918367347,0.3237368229734642,eo,0.1
7,0.6968085106382979,0.5701413143273609,0.6055255255255255,0.5693143114195746,0.3072289156626506,0.44999999999999996,0.28641552511415524,0.3072289156626506,0.44999999999999996,0.28641552511415524,eo,0.1
8,0.6808510638297872,0.6045498361287834,0.5876039304610733,0.5913522012578617,0.046511627906976744,-0.045112781954887216,-0.03043367124278358,0.046511627906976744,-0.1548064918851435,-0.1445288913814702,eo,0.1
9,0.6808510638297872,0.6335696923979549,0.6396972824217406,0.6331521739130435,0.05087209302325579,0.09210526315789469,0.05475909924063889,0.05087209302325579,0.09210526315789469,0.05475909924063889,eo,0.1
10,0.6702127659574468,0.6101838755304102,0.610909090909091,0.6104387911500767,0.17456647398843933,0.2102564102564103,0.1454267125908917,0.17456647398843933,0.2102564102564103,0.1454267125908917,eo,0.1
