fold,accuracy,precision,recall,f1_score,statistical_parity,equal_opportunity,average_odds,wc_statistical_parity,wc_equal_opportunity,wc_average_odds,constraint,ratio_bound_slack
2,0.5153061224489796,0.3476646577701248,0.4440033783783783,0.3849223946784922,-0.2837345860246623,-0.4403559403559404,-0.2927471048791298,-0.2837345860246623,-0.4403559403559404,-0.2927471048791298,dp,0.0001
3,0.4710884353741497,0.3070887264435651,0.4093799440184982,0.3488483678388726,-0.1659621000973501,-0.3457854406130268,-0.2114275246560649,-0.1659621000973501,-0.3457854406130268,-0.2114275246560649,dp,0.0001
4,0.4727891156462585,0.4207050714010234,0.3986928104575163,0.3870006691687759,-0.184471975142358,-0.1740111294931569,-0.173736375792458,-0.184471975142358,-0.1740111294931569,-0.173736375792458,dp,0.0001
5,0.4727891156462585,0.3259143337390598,0.4141822797224987,0.3531435712145114,-0.2092777451556077,-0.2771264367816091,-0.2085842773559068,-0.2092777451556077,0.2789170787063305,0.2164125791658116,dp,0.0001
6,0.4991482112436116,0.3306621836181937,0.4373745666849115,0.3707452632065469,-0.2681454348121015,-0.5518054532056005,-0.3383781961850823,-0.2681454348121015,-0.5518054532056005,-0.3383781961850823,dp,0.0001
7,0.4940374787052811,0.4897576012330111,0.4194934478379294,0.3878026137256302,-0.2568213964253568,-0.4970879440885264,-0.3104001839425184,-0.2568213964253568,-0.4970879440885264,-0.3104001839425184,dp,0.0001
8,0.4974446337308347,0.4085137938479156,0.4286501552519859,0.3809350603162286,-0.1610523346029059,-0.3233923578751165,-0.1560033494801939,-0.1610523346029059,-0.3233923578751165,-0.1560033494801939,dp,0.0001
9,0.4940374787052811,0.3271186610845055,0.4084792988056733,0.3543086632243259,-0.2727654805267582,-0.4592885375494071,-0.2949474678834096,-0.2727654805267582,-0.4592885375494071,-0.2949474678834096,dp,0.0001
10,0.4293015332197615,0.2776549276549276,0.3684692123998482,0.3134947979140614,-0.2688103236815443,-0.3994252873563218,-0.3051128001262498,-0.2688103236815443,-0.3994252873563218,-0.3051128001262498,dp,0.0001
1,0.4948979591836734,0.3328912466843501,0.415066291683407,0.3642714570858283,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,dp,0.001
2,0.5170068027210885,0.3499406230017357,0.4443060247747747,0.3853522944432035,-0.2759835584263065,-0.4366281866281866,-0.2859174236738911,-0.2759835584263065,-0.4366281866281866,-0.2859174236738911,dp,0.001
3,0.4710884353741497,0.3070887264435651,0.4093799440184982,0.3488483678388726,-0.1659621000973501,-0.3457854406130268,-0.2114275246560649,-0.1659621000973501,-0.3457854406130268,-0.2114275246560649,dp,0.001
4,0.4727891156462585,0.4207050714010234,0.3986928104575163,0.3870006691687759,-0.184471975142358,-0.1740111294931569,-0.173736375792458,-0.184471975142358,-0.1740111294931569,-0.173736375792458,dp,0.001
5,0.477891156462585,0.3284594706074786,0.4194178818167395,0.35794074111524,-0.2656097083577999,-0.3610344827586207,-0.2708150753143284,-0.2656097083577999,-0.3610344827586207,-0.2708150753143284,dp,0.001
6,0.4974446337308347,0.3298114449616777,0.435458857872651,0.3691237644986733,-0.2571564238230905,-0.5348563006632276,-0.3258385792634893,-0.2571564238230905,-0.5348563006632276,-0.3258385792634893,dp,0.001
7,0.4889267461669506,0.3175079803062273,0.4050014088475627,0.3541888180046075,-0.2190819081908191,-0.3791496796738497,-0.2516412682581987,-0.2190819081908191,-0.3791496796738497,-0.2516412682581987,dp,0.001
8,0.504258943781942,0.453357100415924,0.432049229903921,0.3784786948682401,-0.1824093666243475,-0.3627679403541473,-0.1825606036211489,-0.1824093666243475,-0.3627679403541473,-0.1825606036211489,dp,0.001
9,0.4752981260647359,0.4483978895894994,0.4075785695255529,0.3907349355625218,-0.2794200056038106,-0.4956521739130434,-0.3084022448428817,-0.2794200056038106,-0.4956521739130434,-0.3084022448428817,dp,0.001
10,0.4616695059625213,0.3063244395901597,0.3910028938930672,0.3333243614243802,-0.2782754759238522,-0.4514519056261343,-0.3262438499349618,-0.2782754759238522,-0.4514519056261343,-0.3262438499349618,dp,0.001
1,0.4948979591836734,0.3328912466843501,0.415066291683407,0.3642714570858283,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,-0.1364522417153996,-0.3363329583802025,-0.1845647051471507,dp,0.01
2,0.5204081632653061,0.3534463276836158,0.4469101914414414,0.3879006809500083,-0.2682716774319827,-0.4366281866281866,-0.2791972333676169,-0.2682716774319827,-0.4366281866281866,-0.2791972333676169,dp,0.01
3,0.4863945578231292,0.5209659621424327,0.4339918169032093,0.4018561553187896,-0.1531332097563578,-0.318007662835249,-0.193662666774928,-0.1531332097563578,-0.318007662835249,-0.193662666774928,dp,0.01
4,0.4744897959183674,0.4233315460796063,0.3998502178649237,0.3878614629931574,-0.1898195687252457,-0.1740111294931569,-0.1777046297607119,-0.1898195687252457,-0.1740111294931569,-0.1777046297607119,dp,0.01
